id_track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
5ip1FIfC7crfMQEQHQ8dOI,0.514,0.637,7,-7.446,1,0.0361,0.141,0,0.0646,0.347,149.994,241507,4
5iPbPVOGJVtzwyuF39nJYc,0.379,0.348,2,-12.902,1,0.0276,0.222,0.00235,0.781,0.224,77.487,417933,4
5iq0Tela3gm73ZW72XZ5dm,0.293,0.369,5,-17.075,1,0.0425,0.408,0.62,0.118,0.221,117.652,153987,4
5ir8jHdJ0I7f0XIfq9H2gJ,0.223,0.359,0,-7.569,1,0.0312,0.845,0,0.133,0.193,73.059,398799,4
5IRpllm7jTE2Car8yJpLSR,0.438,0.957,1,-5.064,0,0.135,0.0997,0.00554,0.774,0.272,119.245,397387,4
5IrtNw1BTSo4dbZ4ZO5bPx,0.583,0.647,5,-5.395,1,0.0419,0.661,0.000124,0.414,0.628,173.932,222253,4
5iteQZfH6xKjrm7tA3cU6h,0.549,0.419,10,-9.295,1,0.0309,0.403,0,0.107,0.232,135.493,230960,4
5itF66zYn38tEXTAvFPqIk,0.687,0.695,9,-7.954,1,0.0486,0.755,0.0000611,0.109,0.453,114.029,241053,4
5iTrLLh41IxXBZABUaKanq,0.287,0.669,9,-6.988,1,0.044,0.184,0,0.847,0.436,148.02,247827,4
5IWjLo1jTrpcfdkCf4EeHb,0.584,0.215,6,-16.059,0,0.0313,0.664,0.00097,0.0772,0.237,121.163,226853,3
5iwyLsQ5yjnCaRrJGyAPZM,0.483,0.268,10,-11.809,1,0.0257,0.866,0.0163,0.145,0.182,93.47,266800,4
5IX4TbIR5mMHGE4wiWwKW0,0.437,0.695,7,-9.447,1,0.0617,0.00111,0.0857,0.124,0.413,102.178,447440,3
5IXgPtAxz1G0c48tDxStX3,0.264,0.811,1,-4.893,0,0.0455,0.176,0,0.147,0.108,147.364,365253,4
5IyL3XOaRPpTgxVjRIAxXU,0.515,0.554,7,-11.616,1,0.0784,0.0478,0,0.219,0.509,80.146,193880,4
5iZeOKgHFGVBSNndEbxzM9,0.339,0.341,1,-13.694,1,0.04,0.938,0.879,0.108,0.406,148.037,247213,4
5J2CHimS7dWYMImCHkEFaJ,0.59,0.805,0,-6.481,1,0.0371,0.137,0,0.0996,0.797,138.514,154200,4
5j2M1VwJkBxDTLHTBy5GRW,0.724,0.492,9,-6.848,1,0.0264,0.763,0,0.111,0.643,109.959,268867,4
5J3Mf6dyqeGy67yuQ7ql9B,0.287,0.753,7,-7.587,1,0.0387,0.0652,0,0.288,0.882,130.637,82397,4
5j4hSQH0KaAc8f6cimnXIT,0.559,0.301,9,-9.066,1,0.0297,0.055,0.00979,0.101,0.177,116.123,244333,3
5J4ZkQpzMUFojo1CtAZYpn,0.472,0.714,1,-4.389,0,0.0334,0.00937,0,0.0764,0.24,98.992,236133,4
5j79HZ5qz7tANus0Xa2Tjz,0.405,0.249,7,-15.95,1,0.0329,0.0783,0.645,0.0874,0.0396,147.956,269800,4
5J8m6w5VmswbMBYUAFf44t,0.631,0.871,9,-5.703,1,0.0585,0.000635,0.00775,0.545,0.293,125.022,408829,4
5j929KlzL6RcXeX2LD4dgl,0.404,0.726,11,-2.926,1,0.028,0.0501,0,0.214,0.408,168.878,220013,4
5J9HojlLLDdu5vZdoYITf1,0.268,0.12,10,-17.774,1,0.0327,0.824,0.724,0.079,0.0545,66.023,329147,4
5JAiGvoRA4V7mZpmM1RVFc,0.702,0.739,2,-6.523,1,0.196,0.012,0,0.429,0.449,128.117,168750,4
5jAIouBES8LWMiriuNq170,0.445,0.131,7,-13.778,1,0.0564,0.663,0.00000157,0.108,0.101,208.918,321640,3
5jAqkM00R41cm1Y2T0mGzb,0.489,0.384,11,-8.727,0,0.0279,0.446,0,0.0961,0.198,139.973,247169,4
5JCoSi02qi3jJeHdZXMmR8,0.369,0.272,9,-10.497,1,0.0364,0.866,0,0.147,0.218,172.929,152667,4
5JDcQAztvZTIkrWoZihgvC,0.447,0.393,5,-8.65,1,0.038,0.785,0,0.28,0.564,73.139,220239,3
5JDd3JFhR7s2axAYYzu74y,0.416,0.912,0,-5.097,1,0.114,0.0405,0,0.367,0.854,181.854,232120,4
5jEfQZmmwwKymr9cfmgfsd,0.273,0.609,3,-7.856,0,0.0348,0.000586,0.123,0.966,0.0997,144.808,407760,3
5JESuE80fvausWHjcT9QVh,0.477,0.688,9,-8.043,1,0.0351,0.668,0.000167,0.11,0.228,135.098,332733,4
5JEVgTD1nMgqG7Ysic4rci,0.254,0.304,4,-16.723,1,0.0359,0.596,0.00000147,0.703,0.217,82.419,314520,4
5jFAoTzseiT5ZATEoYNm57,0.439,0.323,10,-11.823,0,0.0278,0.617,0,0.137,0.148,57.282,210907,4
5JGEAz15LkPoOtFHttDtVs,0.538,0.432,2,-11.882,1,0.0295,0.000185,0.309,0.139,0.116,110.181,295520,4
5jgFfDIR6FR0gvlA56Nakr,0.686,0.127,7,-14.361,1,0.0342,0.754,0.0000141,0.0573,0.372,93.699,138387,4
5Jk80AJ9lWbLqaI3ivGbQZ,0.195,0.264,3,-8.441,1,0.0304,0.703,0.00000308,0.106,0.103,138.357,239667,4
5jLafSgliSGQWfbW9CEQe3,0.367,0.296,1,-5.944,1,0.0293,0.599,0,0.103,0.319,147.602,349714,4
5JlqbEj7Bbh2RdZgcO5kJE,0.346,0.61,0,-5.818,1,0.15,0.198,0,0.117,0.235,68.552,207573,4
5JLv62qFIS1DR3zGEcApRt,0.514,0.683,5,-5.099,1,0.0367,0.0749,0.00000264,0.392,0.575,159.814,220947,4
5jMeWiuKhq3YyzXWKIhjE0,0.589,0.477,9,-12.71,0,0.0493,0.608,0.00188,0.122,0.488,150.399,251627,4
5jmrhrAGrVkEvWkQF2OM2R,0.547,0.466,0,-7.039,1,0.0273,0.618,0,0.0829,0.315,140.067,217600,4
5Jncq14awHhLpA5gtoyFfV,0.592,0.355,9,-14.051,1,0.0352,0.478,0,0.0585,0.499,133.032,216773,4
5jPbjmpn2I9mw7HvSWvqFu,0.685,0.278,9,-12.594,1,0.899,0.871,0,0.143,0.774,75.683,54384,4
5jr0I57PyG1dcPUqRbpyW4,0.531,0.322,1,-8.824,1,0.0265,0.656,0.0000011,0.112,0.309,81.986,240187,4
5JRCjBJ9fuhxfJruiurYw6,0.383,0.154,2,-12.567,1,0.0333,0.933,0,0.125,0.303,75.192,172453,4
5jrdCoLpJSvHHorevXBATy,0.645,0.585,6,-6.122,1,0.0513,0.00314,0,0.165,0.353,131.931,215672,4
5jRQvcl66ovRTjUwzXziZA,0.763,0.462,2,-9.432,1,0.105,0.661,0,0.112,0.672,124.491,253867,4
5jS8NWRE77LVJm9mCbpamU,0.563,0.803,10,-3.864,0,0.0615,0.00306,0.0000119,0.29,0.426,134.896,346587,4
5jSlcXdUGLWOV2pSfYYiBs,0.812,0.869,9,-3.698,1,0.0503,0.044,0.0000041,0.118,0.963,134.087,187867,4
5jsw9uXEGuKyJzs0boZ1bT,0.752,0.754,1,-6.684,1,0.0615,0.0151,0,0.0486,0.755,149.789,206880,4
5JSzcnZbYk3qv3nEn5Bo41,0.616,0.415,7,-16.116,1,0.097,0.312,0.0000461,0.509,0.843,119.987,233133,4
5JT4J5Eradp2kXO8M8CnnX,0.601,0.888,7,-4.613,1,0.0931,0.00351,0,0.0584,0.484,140.033,201640,4
5JTgqOeHWg4bxMZYMRTE4H,0.474,0.805,4,-4.063,0,0.0266,0.0129,0.00000251,0.175,0.409,78.102,237067,4
5JtKIlQaHEGONFiJHE7hWM,0.533,0.183,7,-10.464,1,0.0289,0.819,0,0.106,0.163,62.965,266172,4
5jVGZTrDusSvwhRDPmZMSB,0.688,0.459,7,-9.353,1,0.0365,0.144,0,0.0816,0.493,75.184,255000,4
5JvHFo8DB7qgbGHnF5iAKU,0.681,0.341,9,-9.016,1,0.0567,0.864,0,0.319,0.431,126.242,197972,4
5JvsxPAHsGxwNq4xto2HtM,0.539,0.583,1,-4.935,0,0.0275,0.108,0,0.111,0.337,86.063,328093,4
5jVv3tNabDz3DY4efrTpiS,0.434,0.59,0,-6.971,1,0.0281,0.0293,0,0.271,0.248,141.075,266067,3
5jw0q4kbC89zMpace0SejH,0.498,0.72,6,-5.299,1,0.11,0.197,0,0.0963,0.413,162.195,207960,4
5JwX1nEzSixkZpLWjAoRZd,0.465,0.909,0,-6.201,1,0.0451,0.0000444,0,0.837,0.377,138.906,196187,4
5K09WxKdlkroDyEVyOSySy,0.603,0.271,5,-10.083,1,0.0284,0.679,0,0.141,0.405,110.89,165333,3
5K0cWrt5SGLkbgVrXGo0IX,0.708,0.139,5,-12.054,1,0.0407,0.804,0.00000753,0.106,0.428,119.191,123373,4
5k3U0OGYBccHdKJJu3HrUN,0.408,0.313,0,-18.09,1,0.137,0.617,0.0000118,0.115,0.725,170.013,213600,4
5k5fWendNngd89O8JKoE8L,0.756,0.789,2,-7.002,1,0.0324,0.53,0.000711,0.157,0.873,127.987,176267,4
5k6I1tOAa37ZVLJ3W0ie61,0.645,0.0225,9,-20.459,1,0.0603,0.994,0.888,0.0811,0.236,74.536,204653,5
5K7AMlpc4796JRWXb26nCV,0.371,0.609,11,-5.524,1,0.0295,0.386,0,0.104,0.426,136.526,266533,3
5K8cyMKcnG4rx5ocW3u7OW,0.617,0.621,11,-10.233,1,0.0306,0.0207,0.000038,0.0879,0.378,124.992,227173,4
5kbl04brVXsCOyDIHPVStj,0.508,0.272,0,-13.131,1,0.0291,0.838,0.0112,0.111,0.0393,75.019,263954,4
5KbTDNdnXan98j4wEDS9eL,0.646,0.135,10,-23.549,1,0.904,0.928,0,0.353,0.624,70.649,54893,5
5kcsc92tGAjS0uvhDY3Mok,0.365,0.443,7,-10.11,1,0.0235,0.0472,0.00000144,0.344,0.149,93.953,271533,4
5kEYJI6WYx9kHUNwLdDbCm,0.495,0.641,4,-8.806,1,0.0578,0.276,0,0.701,0.182,98.951,301667,4
5KF3zQP0cqLklYnF6riogg,0.392,0.472,8,-9.499,1,0.0257,0.415,0.0000168,0.892,0.808,78.93,247907,4
5KFf0D8pLy4mzIlaJeV57P,0.213,0.526,5,-8.018,1,0.0319,0.227,0.00218,0.36,0.0621,137.834,410773,4
5KFxKSTWfcJsyXoDe0tVmW,0.654,0.469,1,-6.141,1,0.0308,0.628,0,0.119,0.697,144.117,226253,4
5kGaMsilRZTvAQ5zqEfMAP,0.77,0.75,4,-5.44,0,0.0533,0.166,0,0.0434,0.886,119.006,219147,4
5KGLcZLBCAqdPP6sa5zLYs,0.507,0.855,1,-7.63,1,0.063,0.0294,0.00015,0.272,0.817,120.913,203620,4
5kguToT39QaxxYEuPwFkp6,0.269,0.728,6,-6.943,1,0.0345,0.0000334,0.748,0.194,0.149,150.521,255600,4
5Kguw0O3yJCRD4X1WahvTe,0.534,0.475,10,-7.295,1,0.035,0.677,0,0.0754,0.319,124.702,214403,4
5khnxiBY8W9070iGpHQI38,0.388,0.117,7,-20.215,1,0.0487,0.989,0.943,0.123,0.195,75.729,238293,4
5kHqe09cqsBystD29GGJWX,0.603,0.15,3,-17.858,1,0.0575,0.97,0.643,0.106,0.214,88.34,210893,4
5KhtfxmVLso0pQfnZ49h36,0.491,0.605,7,-10.098,1,0.0367,0.192,0,0.289,0.903,151.416,183507,4
5kI4eCXXzyuIUXjQra0Cxi,0.593,0.377,0,-8.761,1,0.0253,0.6,0,0.0976,0.502,95.939,294521,4
5KiTsR2h8jnzkvTeucxoAn,0.405,0.329,10,-10.064,1,0.0309,0.682,0.00000214,0.541,0.168,66.601,263840,4
5KL4iZkCTZyXl7KnHgfVDj,0.749,0.837,7,-8.837,1,0.0512,0.162,0,0.525,0.927,103.483,220413,4
5KlCWDbatUCBhvN7ZwyeEF,0.298,0.382,10,-7.812,1,0.0299,0.798,0.00000987,0.0988,0.124,125.473,241893,4
5KLHL4QbiLTrHoVUDT2ymw,0.401,0.105,9,-21.49,1,0.0478,0.979,0.854,0.122,0.101,96.344,272138,4
5KMCBntHBP3uFpf570gUCG,0.657,0.882,4,-4.765,0,0.0697,0.396,0,0.0584,0.707,93.021,296707,4
5knuzwU65gJK7IF5yJsuaW,0.72,0.763,9,-4.068,0,0.0523,0.406,0,0.18,0.742,101.965,251088,4
5kNYGyPkorBykxgUE6EL1X,0.419,0.874,4,-5.6,0,0.0346,0.00144,0.0000505,0.145,0.62,79.506,197680,4
5KoMriInmJxD8kLJW1H9Sa,0.838,0.133,9,-14.151,0,0.132,0.641,0.0991,0.136,0.407,104.115,40533,4
5kplPSCmAgwWS3Ms4RhLfb,0.466,0.328,7,-9.365,1,0.0314,0.827,0,0.118,0.518,181.613,218872,4
5KptEHpe6YRHATwyH8mHcB,0.368,0.903,9,-6.003,1,0.0445,0.000336,0.0184,0.693,0.275,122.214,209733,4
5kQHnYJcNnUbYAzRHtmGAN,0.304,0.572,7,-7.571,0,0.0343,0.0137,0.005,0.107,0.217,80.85,307853,4
5KqldkCunQ2rWxruMEtGh0,0.671,0.501,4,-13.119,1,0.0594,0.342,0,0.194,0.86,87.04,214880,4
5krm2T0vBKQc2DnyMeRbRb,0.501,0.684,2,-5.368,1,0.0302,0.485,0,0.083,0.369,80.039,214560,4
5kRPPEWFJIMox5qIkQkiz5,0.427,0.262,7,-8.541,1,0.0276,0.746,0,0.068,0.228,104.085,224867,4
5kRuOwy6c8MAx8RdGj3c2f,0.421,0.232,9,-11.729,0,0.0323,0.925,0.00372,0.147,0.345,119.047,201267,4
5ktkcnEDkrybwz7XEWjQV9,0.632,0.705,7,-5.666,1,0.0405,0.283,0,0.137,0.9,141.948,279999,4
5kVkKUQQIMVySlDkGw5MvF,0.357,0.263,3,-13.657,0,0.0307,0.755,0.000171,0.138,0.26,135.36,234533,4
5KWEwSFHyjfFIKFG32zpRQ,0.455,0.768,1,-3.687,1,0.0434,0.0759,0,0.13,0.617,83.164,198000,4
5kYM3eaytgApwPFjZfpifI,0.439,0.61,9,-7.236,1,0.116,0.593,0.0000107,0.341,0.172,181.088,215508,4
5kZD0TTSYAgRzciBtKCmgT,0.436,0.244,0,-19.096,1,0.0339,0.87,0.000371,0.102,0.359,145.42,247013,4
5l4s3p0Q2NPuEK5Euy7Bsu,0.367,0.605,0,-11.601,1,0.0342,0.476,0.0000825,0.364,0.377,99.288,231960,4
5l6GqSxplqnZbLg0LTPQeG,0.517,0.606,2,-5.797,1,0.0289,0.0202,0,0.324,0.296,141.929,293040,4
5l6hpyTGBK0LAAxgPnqTQL,0.447,0.592,6,-3.015,0,0.0319,0.0575,0.00000447,0.13,0.283,78.039,266773,4
5L79aNYCTKiZq7vaOElXYj,0.664,0.642,6,-5.961,1,0.038,0.129,0,0.114,0.501,118.002,209693,4
5L8Ir4JafvVrv1c79J5y0n,0.443,0.82,10,-4.091,0,0.34,0.107,0,0.107,0.771,82.697,187973,4
5l91KHr9uF8wdSdtRoZba8,0.664,0.553,9,-7.723,1,0.0264,0.743,0.00978,0.0838,0.287,112.52,286880,4
5l9g7py8RCblcvbZgGQgSd,0.669,0.42,2,-8.464,1,0.0253,0.506,0,0.404,0.523,95.049,227370,4
5L9KPp0f6pbrN3QTcvNiff,0.858,0.433,7,-6.636,1,0.0342,0.0747,0.000166,0.156,0.648,123.984,321440,4
5LC7nItIEFp4nzdFdEGbf9,0.883,0.458,9,-6.801,0,0.0411,0.0401,0.000419,0.0603,0.816,91.426,214493,4
5LcP2xAFcAIhp4Rw8IGVNp,0.492,0.577,8,-6.411,1,0.235,0.0989,0,0.351,0.381,169.101,609000,4
5ldm3PJ6Ca1p6rWwcIjZsl,0.298,0.8,11,-6.724,0,0.0931,0.325,0,0.983,0.451,168.481,241600,4
5legy0bvOLwAo0eBjXmee6,0.353,0.0777,7,-16.561,1,0.0369,0.82,0,0.562,0.339,124.379,247014,4
5lF3QADoOib1P028Dj0hbn,0.579,0.656,8,-7.09,1,0.035,0.367,0.00000117,0.0812,0.423,144.091,217865,4
5lg33MHs1BoUtJVClw8ZpI,0.535,0.626,8,-3.895,1,0.0274,0.0717,0.00127,0.158,0.218,81.963,353253,4
5LG9XvX0mtdAVvjS2dpVji,0.293,0.464,5,-5.161,1,0.03,0.432,0,0.148,0.343,84.706,204427,4
5Lgcn7u07bHuqbOtXkN62u,0.662,0.693,3,-4.298,1,0.0698,0.134,0,0.145,0.655,86.009,252120,4
5LGtw00Fv5QurQyKAY8Sia,0.491,0.56,11,-6.95,1,0.0246,0.255,0,0.104,0.531,79.018,239960,4
5lHgBqh9VwAAzQma55gHRY,0.281,0.493,7,-9.461,1,0.0284,0.0519,0.00000915,0.101,0.167,60.772,196187,4
5LjLH9k58UTCl8CJxfvs0p,0.464,0.813,10,-6.185,1,0.0416,0.0153,0,0.254,0.515,75.977,222533,4
5lJmZjISXIER2sBOwlQj1f,0.472,0.413,0,-7.777,1,0.0274,0.7,0.41,0.0991,0.397,103.351,215453,4
5lKb1sOUGsvKHzMXJGY8IF,0.476,0.362,9,-12.283,1,0.0275,0.837,0,0.458,0.242,77.669,229133,4
5Ll0JNNVo0vuQnUGdRfUst,0.594,0.748,5,-7.286,1,0.0879,0.0836,0.000286,0.327,0.877,175.938,111818,4
5LLRo6dCGxg4PZmtSqNzrZ,0.602,0.707,9,-4.097,1,0.302,0.393,0,0.165,0.554,75.087,200187,4
5lmBgvRintvH12jvlLtMMH,0.635,0.586,1,-8.345,0,0.0391,0.08,0.0022,0.0997,0.486,119.992,261668,4
5lmGgOaixbwKHtpTzjJoqx,0.732,0.494,6,-13.571,0,0.0406,0.299,0.205,0.0919,0.799,126.986,221533,4
5lN1EH25gdiqT1SFALMAq1,0.505,0.833,0,-4.632,1,0.0475,0.00772,0.000079,0.069,0.565,130.121,224333,4
5Ln2Xz1YeO34uWhsjdY7bk,0.618,0.475,8,-9.05,1,0.165,0.718,0.0000233,0.0994,0.313,84.964,320035,4
5lne0HKaEfzGO3dpFm2kw8,0.476,0.617,7,-7.566,1,0.0278,0.32,0,0.056,0.462,144.625,323627,4
5loVmc3MmtYGsTw12eDgcU,0.211,0.708,8,-6.008,1,0.0507,0.798,0.00402,0.0742,0.476,179.794,345093,3
5LP6x0DRwi69MGAYen999y,0.544,0.301,0,-7.6,1,0.0265,0.874,0,0.197,0.251,135.699,229632,4
5lQC73h3ZA82Al6CTePFbg,0.36,0.56,4,-8.145,0,0.0293,0.00000597,0.685,0.096,0.133,160.89,251061,3
5lQKRR3MdJLtAwNBiT8Cq0,0.669,0.673,7,-9.754,1,0.0248,0.203,0.0271,0.164,0.867,132.68,381999,4
5LrnJKIb3Bbd7NDPxga6Si,0.398,0.149,9,-14.398,0,0.0602,0.904,0.00000207,0.115,0.278,80.523,239519,3
5Lrs3rKUSccTFLVXLO7oom,0.403,0.907,7,-7.018,1,0.0336,0.000177,0.021,0.952,0.486,128.112,151627,4
5lRzWDEe7UuedU2QPsFg0K,0.319,0.757,0,-6.117,0,0.0432,0.016,0,0.102,0.101,122.465,322173,4
5lsBO2U7AZgiQHPtE7mczt,0.533,0.871,7,-8.488,1,0.0609,0.257,0.000131,0.809,0.519,137.965,254747,4
5ltHoAqXvRiOQvcAqpHo3U,0.395,0.676,0,-5.46,1,0.0498,0.608,0.0000486,0.117,0.315,142.929,283467,5
5lXn5jltHYohkBphDxYsHs,0.561,0.544,4,-5.222,1,0.026,0.49,0,0.0852,0.599,91.998,227640,4
5LxvwujISqiB8vpRYv887S,0.469,0.538,8,-13.559,1,0.0571,0.305,0.00012,0.37,0.886,196.605,176333,4
5lxWBU8FM7pqidZcDsgvb3,0.764,0.966,0,-6.286,1,0.0506,0.105,0.0000434,0.12,0.353,122.674,267400,4
5lY4gNw5PaHTqGOLRBvUNo,0.87,0.316,2,-11.625,1,0.0665,0.917,0.481,0.0968,0.494,125.968,190107,4
5lyikKk6KFWfWCuDDir9Fx,0.603,0.713,10,-7.579,0,0.0351,0.0409,0,0.27,0.796,141.985,116547,4
5LYJamMg0DFgbLr4eAU7rI,0.355,0.478,0,-8.323,1,0.0334,0.569,0.00000288,0.194,0.271,102.967,266920,4
5Lyq1o9RWmjTSxIoxv54jJ,0.423,0.633,0,-2.22,0,0.0306,0.524,0.00162,0.0553,0.268,170.73,331987,4
5LzCfzSK1MS46s0KAF4gM2,0.452,0.894,6,-5.172,1,0.0367,0.0226,0.00000481,0.112,0.501,140.02,268331,4
5lZKq1z5jpVu7ha6zklvXS,0.63,0.294,10,-11.841,1,0.0423,0.953,0.922,0.107,0.095,136.966,160496,4
5lztPbL0UqIcYm5jPcDcfZ,0.564,0.849,0,-3.516,0,0.0517,0.00868,0.00000468,0.12,0.427,102.028,212647,4
5LzWiCHpUk2e9zS4xQN7H4,0.585,0.374,4,-10.622,1,0.0275,0.67,0.0000575,0.114,0.344,121.979,245623,3
5M0yZnuuM4N48Sd0mIzIQH,0.397,0.316,1,-7.031,1,0.0365,0.805,0,0.295,0.175,117.562,253342,4
5M1CMZk3IExKHH4Pz7WjtI,0.456,0.573,3,-8.508,1,0.0591,0.635,0.000517,0.706,0.347,108.429,306000,3
5m1kHRzOiqH7aqBXPD17Vw,0.553,0.877,1,-5.859,0,0.086,0.00334,0,0.0545,0.54,160.082,204231,4
5M2AqedKNrboiOVKAZsRUm,0.591,0.345,2,-7.52,1,0.0264,0.907,0.00000782,0.123,0.308,91.064,285600,4
5M37wHTqtKN9YiAokKJXAU,0.792,0.38,11,-8.065,1,0.0288,0.725,0,0.0792,0.672,87.446,251000,4
5M4sSVYT3bldL8Kk0zSJXf,0.709,0.53,10,-19.793,0,0.044,0.111,0.00621,0.0884,0.648,103.641,92867,4
5M4yti0QxgqJieUYaEXcpw,0.424,0.615,9,-6.217,0,0.0325,0.0158,0.000389,0.0844,0.155,77.935,318591,4
5M830cD7MNeiiwIGHzH9TV,0.718,0.792,7,-3.519,1,0.105,0.0467,0.00000365,0.0399,0.96,90.949,243387,4
5M8Kb5GfPUMGFp4KZynA5j,0.329,0.298,2,-11.154,1,0.0296,0.864,0.000953,0.365,0.444,145.965,180427,3
5M8mDTrtoPYE0MjOpaWzc8,0.37,0.514,2,-5.479,1,0.0302,0.0409,0.00115,0.283,0.17,126.978,295947,4
5m9uiFH9sK5wxRZdfN62n9,0.39,0.958,10,-4.455,0,0.0622,0.0000567,0.0437,0.121,0.348,167.045,200213,4
5masKPHeAOVNgxdLebIcK7,0.64,0.635,8,-7.565,0,0.226,0.271,0,0.319,0.475,100.034,223187,4
5mb6YQWIVJ44alLjCZmGTT,0.768,0.321,4,-10.487,1,0.0294,0.266,0.00000393,0.105,0.531,91.058,122707,4
5MBEs4oZEtN2sQpvf9do4G,0.605,0.444,7,-9.405,1,0.0264,0.27,0,0.112,0.188,137.195,231467,4
5MbXzXGbqobR8xPVPs8OXA,0.411,0.381,11,-12.361,1,0.0286,0.13,0.257,0.132,0.524,76.963,238413,4
5mCBTGcoPSp4Qq83pU5Nt6,0.615,0.125,2,-18.303,1,0.0718,0.805,0.0000518,0.0536,0.315,105.962,269067,4
5MEYDJVJMaGAXfddTo0D6J,0.704,0.78,1,-4.743,1,0.142,0.374,0,0.309,0.864,79.483,184227,4
5mfDBWY7ncZFm7ykmFTG4i,0.626,0.118,7,-15.91,1,0.0305,0.664,0.000169,0.127,0.0682,105.597,323080,4
5MFxzFDQpsFSyMnazyoyvW,0.73,0.804,11,-7.621,0,0.0473,0.172,0.000278,0.0685,0.958,107.383,205933,4
5MgBUUjbkQ27Kd9CbeZFLo,0.677,0.881,1,-3.534,0,0.054,0.00445,0.0146,0.359,0.566,128.121,190267,4
5mhd20rH952SFPErYih36i,0.294,0.377,11,-7.785,0,0.0328,0.211,0,0.162,0.0909,114.842,231533,4
5MhGBKXoXapHw0iophhxv6,0.582,0.652,2,-9.691,1,0.0296,0.685,0.0425,0.245,0.776,130.251,222000,4
5mIcEMUJvJgXF3GohggEWl,0.596,0.51,6,-10.309,0,0.0285,0.307,0.0000295,0.326,0.545,86.298,210720,3
5MIiN6LGlrUHlER70nUEDu,0.479,0.278,7,-15.477,1,0.0424,0.896,0.935,0.0995,0.0399,166.033,336145,4
5mip0MqcMGWmHE7tsrc97m,0.595,0.858,0,-6.009,1,0.0285,0.108,0.00000246,0.346,0.724,113.816,207693,4
5MJlssbwUUXlGSBvIJnFab,0.502,0.574,6,-5.786,1,0.0259,0.0219,0,0.104,0.239,163.025,263267,4
5MjmFbeQYwK5atVav1vClC,0.687,0.112,8,-20.269,1,0.036,0.853,0.884,0.0997,0.207,104.817,171952,4
5mkGfmJGFZpwK9nA5amOhv,0.67,0.558,2,-9.159,1,0.0251,0.238,0,0.106,0.63,80.511,173493,4
5MLLuLqPdUlx8bfKtdkLwO,0.559,0.393,0,-11.095,1,0.0237,0.717,0,0.0532,0.669,90.105,274891,4
5MlLvbg0uEY9gZiecr9cEF,0.547,0.413,7,-14.257,1,0.0435,0.0573,0.0000859,0.946,0.323,120.563,282067,4
5MMnwYs0hIxkENRsbkWJ2G,0.598,0.676,0,-9.211,1,0.0279,0.13,0.225,0.112,0.805,114.169,340742,4
5MnAi6ZF7cE8pAz7wYr9Ta,0.716,0.64,2,-8.726,1,0.025,0.565,0.00139,0.127,0.485,105.012,260537,4
5MNsy8G3K0Y09QFpktzyrj,0.655,0.733,8,-4.401,1,0.0324,0.000819,0.0000401,0.0792,0.569,116.984,215093,4
5mnvqisoDJilY0uCEdT8rG,0.507,0.198,2,-16.089,1,0.0324,0.806,0,0.102,0.601,141.261,255773,4
5MoDQWMDMaAGDEiWsJfeCi,0.526,0.358,4,-7.239,0,0.0243,0.525,0,0.0942,0.399,78.989,238027,3
5mpvM11ummJgKCcIu1Suvb,0.393,0.455,5,-9.803,0,0.162,0.504,0,0.119,0.303,81.837,319435,4
5mQSXVIEby1cb3CWHaqSlK,0.367,0.332,0,-8.87,1,0.0331,0.717,0,0.678,0.344,130.476,270507,4
5MRVFYTu9dQCyPcP4lvh0o,0.152,0.133,7,-16.233,1,0.0339,0.663,0.00000722,0.19,0.206,165.987,176333,4
5Msytfzyrxcaj5mjs3M19e,0.619,0.672,9,-6.96,1,0.149,0.835,0,0.0632,0.586,97.574,225787,4
5MWDO9MgfX6o1y1H0GbChX,0.458,0.912,5,-3.666,1,0.0618,0.0173,0,0.363,0.611,104.522,257760,4
5MwDwcEH09Hrt7hT0Z0PSR,0.42,0.55,2,-8.369,1,0.0337,0.0225,0.0000813,0.398,0.129,147.779,355973,4
5MWfGxvRpRrcOw21rqoJUP,0.321,0.51,5,-7.02,1,0.0288,0.0986,0,0.186,0.136,165.066,394600,3
5MxNLUsfh7uzROypsoO5qe,0.307,0.433,1,-10.057,1,0.029,0.388,0.0000908,0.332,0.224,160.9,266960,4
5My4LtZW8JQJoKFDWodqIt,0.366,0.519,5,-6.066,1,0.0331,0.35,0,0.145,0.308,124.632,176587,4
5MYfpFJYm8WNFGssR6H2Oz,0.547,0.188,1,-10.676,1,0.036,0.929,0.0000012,0.714,0.192,135.657,239080,4
5MyKGQp5bcN50AAbfe0lzF,0.636,0.614,1,-8.392,0,0.0415,0.362,0,0.155,0.125,106.867,269307,4
5mZ7aINdQUwFQlm7W8cqVy,0.7,0.465,4,-6.815,1,0.358,0.544,0,0.606,0.719,108.102,151640,4
5MzphLubufqPp6GYQAjhQD,0.36,0.454,4,-6.026,1,0.0311,0.219,0,0.361,0.116,71.75,257200,4
5N23UhzMfAuCYjwhSbTQwH,0.507,0.28,3,-10.284,1,0.0282,0.775,0.000264,0.122,0.233,139.791,318120,4
5n3ZomaSndQ5v9eYUrFFI1,0.409,0.946,2,-2.878,1,0.0548,0.235,0.0000358,0.353,0.709,147.114,165800,4
