id_chord,id_track,chords,orig_key
406885,3768,"Am,F,C,G,G,C,G,F,C,F,Dm,G,G,C,G,C,F,C,G,C,F,F,C,Am,F,G,C,F,F,C,Am,Dm,F,G",G
1719014,9301,"C,Dm,C,Dm,C,Dm,G,C,F,C,G,C,F,G,C,Dm,G,C,F,C,G,C,F,G,C,Dm,G,C,F,C,G,C,F,G,C,Dm,G,C,F,C,G,C,F,G,C,Dm,G,C,F,C,G,C,F,G,C,Dm,G,C,F,C,G,C,F,G,C,Dm,G,C,F,C,G,C,F,G,C,Dm,G,C,F,C,G,C,F,G",G
556985,4444,"Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C",A
916988,6285,"C,F,Dm,F,G,C,F,Dm,F,G,C,F,Dm,F,G,C,F,Dm,F,G,Am,C,Dm,G,C,G,Am,C,Dm,G,C,C,F,Fm,C,Am,C,Am,C,Dm,G,C,G,Am,C,G,F,Dm,G,C,G,Am,C,G,F,Dm,G,C,C,F,Dm,F,G,C,F,Dm,F,G,Am,C,Dm,G,C,G,Am,C,Dm,G,C,F,Fm,C,Am,C,Am,C,Dm,G,C,G,Am,C,G,F,Dm,G,C,G,Am,C,G,F,Dm,G,C",G
1073549,7308,"C,C,C,C,G,Dm,Dm,Am,G,F,F,C,G,Dm,Am,G,F,C,G,Dm,Am,G,C,C,G,Dm,Am,G,F,C,G,Dm,Am,G,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,Am,Am,Am,Am,Am,F,Am,G,Am,Am,F,Am,G,C,C,C,G,Dm,Dm,Am,G,F,F,C,G,Dm,Am,G,F,C,G,Dm,Am,G,C,C,G,Dm,Am,G,F,C,G,Dm,Am,G,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,Am,Am,Am,F,Am,G,Am,Am,Am,Am,F,Am,G,Am,Am,F,Am,G,Am,Am,F,Am,G,Am,Am,F,Am,G,C,C,F,Am,G,C,F,C,G,Am,G,F,F,C,C,C,C,C",G
202167,3019,"C,Em,G,C,Am,Em,Dm,G,G,C,Am,Em,Dm,Fm,C,G,G,G,F,C,G,G,F,C,C,Am,Em,Dm,G,G,C,Am,Em,Dm,G,G,C,G,G,G,F,C,G,G,F,C,C,Am,Em,Dm,Fm,C,Am,Em,Dm,G,G,C,G,G,G,F,C,G,G,F,C,C,C",D
778794,5624,"C,F,C,Em,Am,F,G,C,F,C,Em,Am,F,G,C,F,C,Em,Am,F,G,C,Am,F,G,C,Am,Em,G,C,Am,Dm,F,C,Am,F,G,C,F,C,Em,Am,F,G,C,F,C,Em,Am,F,G,C,Am,F,G,C,Am,Em,G,C,Am,Dm,F,C,Am,F,G,C,F,C,Em,Am,F,G,C,F,C,Em,Am,F,G,C,Am,F,G,C,Am,Em,G,C,Am,Dm,F,C,Am,F,G,C",G
836334,1565,"A,G,A,C,A,G,A,D,E,G,E,D,C,D,G,D,F#,E,E,E,E,A,B,D,G,D,E,E,E,E,E,A,B,D,G,D,E,Am,G,F,G,Am,G,F,G,Dm,C,A#,A#,C,Dm,C,G,Am,G,F,G,Am,G,F,G,Dm,C,A#,Dm,C,G,Am,C,G,F,Am,C,G,Am,C,G,F,F,Am,G,F,G,Am,G,F,G,Dm,C,A#,A#,C,Dm,C,G,Am,G,F,G,Am,G,F,G,Dm,C,A#,A#,C,Dm,C,G,Am,C,G,F,Am,C,G,A,A,G,A,D,C,A,A,G,A,D,E,E,D,C#,B,A,G,E,G,E,E,D,C#,B,D,F#,G,G#,A,Am,Am,G,F,E,F,G,A,C,Am,Am,G,F,E,F,G,A,C,Dm,C,A#,A#,C,Dm,C,G,Am,C,G,F,Am,C,G,Am,C,G,F,F",C
89261,1961,"C,F,C,F,C,F,G,Am,Em,Am,Em,F,Dm,G,C,F,C,F,C,F,G,Am,Em,Am,Em,F,Dm,G,F,G,Em,Am,Dm,G,C,C,F,G,Em,Am,Dm,G,C,C,F,C,F,C,F,G,Am,Em,Am,Em,F,Dm,G,F,G,Em,Am,Dm,G,C,C,F,G,Em,Am,Dm,G,C,F,G,Em,Am,Dm,G,C,C,F,G,Em,Am,Dm,G,C",G
1490110,8931,"C,F,G,C,Am,C,G,C,F,C,F,C,F,C,F,G,C,C,F,C,G,C,G,C,F,C,F,G,C,C,F,C,G,C,G,C,F,C,G,C,C,F,C,D,G,F,C,G,C,F,C,C,G,C,C,F,C,F,G,C,C,F,C,G,C,G,F,C,G,C,F,C,C,G,C,F,C,G,C",C
1086410,3690,"C,Am,D,F,C,Am,C,Am,C,Am,C,Am,C,Am,C,Am,C,Am,C,Am,F,C,F,C,D,F,C,Am,C,Am,C,Am,C,Am,C,Am,C,Am,C,Am,C,Am,F,C,F,C,C,Am,C,Am,C,Am,C,Am,F,C,F,C",E
778583,5621,"F,G,Am,F,F,G,Am,F,C,G,G,G,Am,F,G,C,G,G,G,Am,F,G,C,G,G,G,Am,F,G,C,G,G,G,Am,F,G",G
445825,4029,"Am,Cm,C,D#,F,G#,G,A#,D,F,A#,C#,Dm,Fm,G,Am,C,F,G,Am,C,F,G,Am,C,F,G,Am,C,F,G,Am,C,F,G,Am,C,F,G,F,F,D,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,C,F,G,Am,C,F,G,Am,C,F,G,Am,C,F,G,F,F,D,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,A#,F,C,A#,F,C,F,Dm,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am",G
743571,5408,"Am,G,C,Am,G,C,Am,G,C,G,Am,G,Am,G,C,Am,G,C,Am,G,C,G,Am,G,F,G,Am,C,F,G,Am,C,F,G,Am,Am,G,C,Am,G,C,Am,G,C,G,Am,G,F,G,Am,C,F,G,Am,C,F,G,Am,G,F,Am,G,F,Am,F,Am,G,F,Am,G,C,Am,G,C,F,G,Am,C,F,G,F,G,Am,C,F,G,Am,C,F,G,Am,F,G,Am",D
895308,6191,"Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F",G
642006,4241,"Dm,F,Am,C,Dm,F,Am,C,Dm,F,Am,C,Dm,F,Am,C,Dm,C,F,G,Dm,C,F,Dm,G,C,F,Dm,G,C,F,Dm,C,Am,D,F,G,Dm,F,Am,C,Dm,F,Am,C,Dm,F,Am,C,Dm,F,Am,C,Dm,F,Am,C,Dm,C,F,G,Dm,C,F,Dm,G,C,F,Dm,G,C,F,Dm,C,Am,D,F,G,Am,Em,F,C,G,Am,Em,F,C,G,Am,E,F,G,Dm,G,C,F,Dm,G,C,F,Dm,G,C,F,Dm,G,C,F,Dm,C,F,G,Am,D,F,G,Dm,F,Am,C",D
1051718,7169,"Dm,Dm,G,G,C,F,Dm,G,C,C,F,Dm,G,G,C,F,Dm,G,G,C,F,Dm,G,G,C,F,Dm,G,G,C,F,Dm,G,G,C,F,Dm,G,G,C,F,Dm,G,G,C,C,F,Dm,G,G,C,F,Dm,G,C,C,F,Dm,G,G,C,F,Dm,G,G,C,F",G
692181,5132,"C,Am,F,C,Am,F,Am,F,Am,F,G,F,G,C,Am,F,G,C,C,Am,F,Am,F,Am,F",C
1458014,8742,"Dm,F,G,A#,A,Dm,F,G,A#,Dm,F,G,A#,Dm,F,G,A#,Dm,F,G,A#,A,A,Dm,F,G,A,Dm,F,G,A#,Dm,Dm,F,G,A#,Dm,Dm,F,G,G,A#,Dm,F,G,A#,A,A,Dm,F,G,G,A,Dm,F,G,A#,Dm,F,G,A#,Dm,Dm,Dm",G
344491,3456,"C,F,G,C,C,G,G,C,C,F,G,C,C,F,G,C,C,F,G,C,G,F,G,C,C,G,G,C,C,F,G,C,C,F,G,C,C,F,G,C,G,F,G,C,C,G,F,G,C,G,F,G,C,C,G,G,C,C,F,G,C,C,F,G,C,C,F,G,C,G,F,G,C,C,F,G,C,G,F,G,C,C,F,G,C",D
14884,434,"C,F,C,C,G,F,C,G,F,C,Dm,F,C,Dm,F,C,E,F,G,Dm,F,C,G,F,C,G,F,C,Dm,F,C,Dm,F,C,E,F,G,Dm,F,C,G,F,C,G,F,C,Dm,F,C,Dm,F,C,E,F,G,Dm,F,C,G,F,C,G,F,C,Dm,F,C,Dm,F,C,E,F,G,Dm,F,C",C
416037,3064,"C,C,C,C,Am,G,F,G,C,C,C,C,Am,G,F,G,C,Am,F,G,C,Am,F,G,C,F,Em,F,C,C,C,C,C,Am,G,F,G,C,C,C,Am,G,F,G,C,Am,F,G,C,Am,F,G,C,C,G,C,C,C,C,Am,G,F,G,C,C,Em,Am,G,F,G,C,C,C,C,Am,G,F,G,C,C,Em,Am,G,F,G,D,Bm,G,A,D,Bm,Em,A,D,Bm,Em,A,D,Bm,Em,A,D,Bm,G,A,D,Bm,G,A,G,F#m,G,A,D",A
1244094,8327,"C,F,C,F,C,F,C,G,Am,G,F,C,F,C,C,G,F,F,C,F,C,G,Am,F,C,G,C,F,C,G,C,F,C,F,C,Am,G,F,C,F,C,G,G,C,F,C,F,C,G,Am,F,C,G,C,F,C,G,C,F,G,Am,G,F,G,Am,G,C,F,C,F,C,G,Am,F,C,G,C,F,C,G,C,F,C,F,C,G,C,F,C,F,C,G,C,F",G
1860751,9831,"C,F,Am,G,Am,G,C,F,Am,G,C,G,Am,G,F,C,G,Am,G,F,C,F,Am,G,Am,G,C,F,Am,G,C,G,Am,G,F,C,G,Am,G,F,Am,G,F,F,G,Am,Em,F,G,Am,G,F,G,Am,Em,F,G,Am,G,F,G,Am,Em,F,G,Am,G,C,G,Am,G,F,C,G,Am,G,F,C,G,Am,G,F,C,G,Am,G,F,F,G,Am,Em,F,G,Am,G,C,G,Am,G,F,C,G,Am,G,F,Am,G,F,Am,G,F",D
1420676,8561,"C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,Am,F,C,Em,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C",C
1748533,9448,"C,Dm,F,C,Dm,F,C,Dm,F,Am,Dm,F,G,C,G,Am,F,G,C,G,Am,F,G,F,G,C,Dm,F,C,Dm,F,Am,Dm,F,G,C,G,Am,F,G,C,G,Am,F,G,F,G,Dm,Dm,F,G,Dm,F,G,Dm,F,G,Dm,F,G",G
54197,1190,"C,F,C,F,C,F,C,Em,Am,F,Em,Dm,G,C,F,C,C,F,Em,Am,F,Em,Dm,G,C,F,Em,Dm,C,F,Em,Dm,C,F,E,Am,D,F,Em,D,F,C,D#,D,C,C,F,C,F,Em,Am,F,Em,Dm,G,F,Em,Dm,C,F,Em,Dm,C,F,E,Am,D,F,Em,D,G,G,G,F,Em,Dm,F,G,Em,Am,F,E,Am,Em,F,Em,D#,G#,Dm,G,F,Em,Dm,C,F,Em,Dm,C,F,E,Am,D,F,Em,D,C",A
587969,4571,"C,G,G,C,F,F,Dm,C,G,G,C,F,C,G,C,C,G,G,C,F,C,G,C,C,F,F,Dm,G,C,C,F,F,Dm,G,C,C,C,G,C,G,G,C,F,C,G,C,C,G,C,F,C,C,F,C",D
2535,104,"C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,F,C,F,G,G,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,F,C,F,G,G,G,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,F,C,F,G,G,C,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F,C,Am,G,F",D
2222785,10220,"C,G,Am,Dm,G,C,C,F,G,G#m,Am,F,Dm,G,C,C,F,G,G#m,Am,C,G,Am,C,G,Am,C,G,Am,C,G,Am,C,C,G,Am,C,C,G,Am,C,C,G,Am,C,G,Am,C,C,G,Am,C,G,Am,C",F#
1196414,8084,"C,Am,F,G,C,Am,F,C,F,G,C,Am,Em,G,C,Am,Em,G,C,Am,Em,G,C,Am,Em,G,C,Am,F,G,C,Am,F,C,F,G,C,Am,Em,G,C,Am,Em,G,C,Am,Em,G,C,Am,Em,G,F,G,F,G,C,Am,Em,F,C,F,G,C,Am,Em,G,C,Am,Em,G,C,Am,F,G,C,Am,Em,G,C,Am,F,G,C,Am,Em,G,C,Am",G
2405347,10637,"F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,G,F,C,G,Am,G,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,G,F,C,G,Am,G,F,C,G,Am,G,F,C,G,Am,G,F,C,G,Am,G,F,C,G,Am,F,C,G,Am,F,C,G,Am",C
998039,6732,"C,C,Am,Am,F,C,Am,F,G,C,Am,F,C,Am,F,G,F,C,F,G,C,Am,F,G,C,Am,F,G,C,Am,F,G,F,C,F,G,C,Am,F,G,F,G,C,Am,F,G,C,Am,F,G,C,Am,F,G,F,G,F,C,F,G,F,C,F,G,C,Am,F,G,C,Am,F,G,C",G
1009957,6870,"C,Em,F,G,C,C,Em,G,C,C,Em,G,F,Em,F,Em,Dm,Em,F,G,C,Em,F,G,C,Em,F,G,Dm,Em,F,Dm,Em,F,G,C,F,G,C,Em,G,C,C,Em,G,Em,F,Em,F,Em,Dm,Em,F,G,C,Em,F,G,C,Em,F,G,Dm,Em,F,Dm,Em,F,G,C,F,G,C,Em,F,G,C,Em,F,G,Dm,Em,F,Dm,Em,F,Dm,Em,F,G,C,Em,F,G,C",G
2864111,10182,"C,Em,F,F#,G,G,G,C,Em,F,F#,G,G,G,F,F,C,Em,F,F#,G,G,G,F,F,C,Em,F,F#,G,C,Em,E,F,F#,G,G,G,C,Em,G,G,G,F,Em,Dm,D,Gm,F#,F,F,Em,Dm,D,Gm,F#,F,A#,Gm,G,Cm,B,A#,A#,Gm,G,Cm,B,A#,A#,Gm,G,Cm,B,A#,A#,Gm,G,Cm,B,A#,Cm,B,A#,Cm,B,A#,Dm,D,Cm,A#,A#",C
741960,5390,"Am,Dm,F,Dm,Am,Dm,Am,Dm,Am,G,Am,Am,G,Am,Am,G,Am,Am,Dm,F,Dm,Am,G,Am,G,Am,Am,G,Am,G,Am,Am,G,Am,Am,Dm,F,Dm,Am,G,Am,G,Am,Am,G,Am,Am,Dm,F,Dm,Am,G,Am,G,Am,Am,F,Dm,E,Am,F,Dm,E,Am,F,Dm,E,Am,F,Dm,E,Am,F,Dm,E,Am,F,Dm,E,F,Am,Dm,E,Am,F,Dm,E,Am,F,Dm,E,F",C
468397,4097,"Cm,Fm,A#,D#,Cm,Fm,A#,D#,Cm,Fm,A#,D#,Cm,Fm,A#,D#,D#,C,Fm,D,G,C,F,Dm,G,C,F,Dm,G,C,F,Dm,G,C,F,Dm,G,Am,Dm,G,C,F,G,C,F,Dm,G,C,F,Dm,G,Cm,Fm,G,Cm,Cm,Fm,A#,D#,Cm,Fm,A#,D#,Cm,Fm,A#,D#,Cm,Fm,A#,D#,D#,C,Fm,D,G,C,F,Dm,G,C,F,Dm,G,C,F,Dm,G,C,F,Dm,G,Am,Dm,G,C,F,G,C,F,Dm,G,C,F,Dm,G,Cm,Fm,G,Cm,Am,Dm,G,C,F,G,C,F,Dm,G,C,F,Dm,G,Cm,Fm,G,Cm,C,F,Dm,G",A
1872871,9889,"Dm,G,C,F,Dm,E,Dm,E,Am,Dm,G,C,Dm,E,Am,Dm,E,Dm,E,Am,Dm,G,C,Dm,E,Am,Dm,E,Am,F,Dm,C,E,E,Am,E,Am,F,Dm,C,E,Am,Dm,Am,Dm,Am,Fm,D#,D,G,C,E,Am,F,C,G,C,G,E,Am,F,C,G,F,F,Dm,E,Am,F,Dm,C,E,E,Am,E,Am,F,Dm,C,E,Am,Am,F,Dm,C,E,E,Am,E,Am,F,Dm,C,E,Am,Dm,Am,Dm,Am,Dm,Am,Dm,Am,Dm,Am,Dm,Am,Dm,Am,Dm,Am",G
17403,572,"C,C,G,A#,C,F,A#,F,C,G,A#,C,F,A#,F,G,C,G,A#,C,F,A#,F,C,G,A#,C,F,A#,F,G,C,F,G,G,G,G,C,F,G,G,G,G,C,G,A#,C,F,A#,F,C,G,A#,C,F,A#,F,G,C,G,A#,C,F,A#,F,C,G,A#,C,F,A#,F,G,C,F,G,G,G,G,C,F,G,G,G,G,C,G,A#,C,F,A#,F,C,G,A#,C,F,A#,F",G
1231847,8255,"Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,F,G,Am,F,C,G,Am,F,C,G,F,G,F,E,Am,F,C,G,Am,F,C,G,Am,F,C,G,F,G,Am,F,C,G,Am,F,C,G,F,G,F,E,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,F,E,Am,F,E,Am,F,E,Am,G,Am,G,C,Am,G,C,Am,G,C,E,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,F",C
1468725,8790,"C,E,F,D,C,E,F,D,F,G,C,C,F,C,E,F,D,C,E,F,D,F,G,C,E,F,G,C,F,C,F,C,D,G,C,E,F,D,C,E,F,D,F,G,C,E,F,G,C,C,F,C,F,C,D,G,C,E,F,D,C,E,F,D,F,G,C,E,F,G,C,E,F,G,F,Fm,C",C
586556,4565,"C,C,C,D,Dm,G,Fm,Fm,Dm,G,Dm,G,C,C,C,C,C,Dm,G,Dm,G,Dm,G,Dm,G,C,C,C,C,C,C,C,C,F,G#,Dm,G,Dm,G,C,C,C,C,C,C,C,C,F,D,Am,D,G,C,C,C,C,Dm,G,Dm,G,Dm,G,Dm,G,C,C,C,C,C,C,C,C,F,G#,Dm,G,Dm,G,C,C,C,C,C,C,C,C,Dm,G,Dm,G,Dm,G,Dm,G,C,C,C,C,C,C,C,C,F,G#,Dm,G,Dm,G,C,G#,C,G#,C,G#",E
883403,6134,"C,F,Dm,Am,G,C,F,Dm,Am,G,C,F,Dm,Am,G,Dm,Em,Dm,G,Dm,Em,F,G,Dm,G,C,Dm,G,Am,Dm,G,Am,Em,F,G,C,F,Dm,Am,G,C,F,Dm,Am,G,C,F,Dm,Am,G,Dm,Em,Dm,G,Dm,Em,F,G,Dm,G,C,Dm,G,Am,Dm,G,Am,Em,F,G,Am,Em,G,D,F,Em,F,G,G,A,D,G,A,Bm,G,Em,Bm,A,G,A,Em,F#m,Em,A,Em,F#m,G,A,Bm,A,D,G,A,Bm,G,A,Bm,A,G,A,G,A,D,G,A,Bm,G,A,Bm,A,G,A,D,G,D,Em,Bm,A,D,G,D,Em,Bm,A,D,D,G,D,Em,Bm,A,D,D,G,D,Em,Bm,A,D",C
1038099,7062,"C,Am,F,G,C,Am,F,G,C,Am,F,G,C,Am,F,G,C,Am,F,G,C,Am,F,Am",B
84885,1889,"F,Dm,Gm,C,F,A,Dm,G,F,A,Dm,G,C,F,A,Dm,G,A,Dm,G,F,F,F,A#,G,C,C,C,C,F,A,Dm,G,A,Dm,G,F,F,F,A#,G,C,C,C#,F#,A#,D#m,G#,F#,A#,D#m,G#,G#,B,F#,A,D,B,F#,F#",D
1026669,6957,"C,Am,C,Am,F,C,C,Am,C,Am,F,C,Am,F,C,Am,F,C,C,Am,C,Am,F,C,Am,F,C,Am,F,C,C,Am,C,Am,F,C,C,Am,C,Am,F,C,C,Am,C,C,Am,F,C,C,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,C,Am,C,Am,F,C,C,Am,C,Am,F,C,C,Am,C,Am,F,C,C,Am,C,Am,F,C,C,Am,C,Am,F,C",C
144303,2506,"G,F,C,G,G,F,C,G,G,F,C,G,G,F,C,G,G,F,C,G,G,F,C,G,G,F,C,G,G,F,C,G,G,F,C,G,G,F,C,G,G,F,C,G,G,F,C,G,G,F,C,G,G,F,C,G,G,F,C,G,G,F,C,G,G,F,C,G,G,F,C,G,G,F,C,G,G,F,C,G,G,F,C,G",G
145589,2524,"Am,Em,Am,Em,D#m,Dm,Em,Am,Em,Am,Am,Em,Am,Em,Am,Em,Am,Em,D#m,Dm,Em,Am,Em,Am,Am,Em,Am,Em,Am,Em,Am,Em,D#m,Dm,Em,Am,Em,Am,C,G,Am,Em,G,C,G,C,G,Am,Em,D,G,Am,Em,Am,Em,D#m,Dm,Em,Am,Em,Am,Am,Em,Am,Em,Am,Em,Am,Em,D#m,Dm,Em,Am,Em,Am,E,Am,G,C,E,Am,Em,Am,Em,D#m,Dm,Em,Am,Em,Am,C,G,Am,Em,G,C,G,C,G,Am,Em,D,G,G,C,G,Am,Em,G,G,F,G,C",G
1008668,6840,"C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,C,F,G,F,G,C,F,G,C,F,G,Am,F,C,C,G,G,Am,F,C,C,G,G,F,G,F,G,C,Am,G,G,F,Am,Am,G,C,F,C,F,Am,Am,Am,G,C,F,C,Am,Am,G,C,F,C,F,Am,Am,Am,G,C,F,C,C,F,C,F,C,C,F,C,C,F,C,Am,Am,G,C,F,C,F,Am,Am,Am,G,C,F,C,Am,Am,G,C,F,G,G,C",G
132535,2365,"C,C,G,G,F,F,C,G,C,G,F,C,G,C,G,F,C,G,C,G,F,C,G,C,G,F,C,G,C,G,F,C,G,C,G,F,C,G,C,G,F,C,G,C,G,F,C,G,C,G,F,C,G,C,G,F,C,G,C,G,F,C,G,C,G,F,C,G",C
157846,2668,"C,Am,F,F,A#,G,C,C,Am,Am,F,A#,F,C,C,Am,Am,F,A#,F,G,F,C,C,G,F,C,C,G,F,F,G,Am,F,G,C,C,G,Am,F,C,G,Am,F,Am,F,C,C,C,C,Am,Am,F,A#,F,C,C,Am,Am,F,A#,F,G,F,C,C,G,F,C,C,G,F,F,G,Am,F,G,C",F
1218436,8213,"C,F,Am,F,C,F,Am,F,C,F,Am,F,C,F,Am,F,Am,C,G,F,Am,C,G,C,F,Am,F,C,F,Am,F,C,C,F,Am,F,C,F,Am,F,C,F,Am,F,C,F,Am,G,Am,F,C,G,Am,F,C",D
1411271,8483,"C,Dm,Am,G,C,Dm,Am,G,C,Dm,Am,C,Dm,Am,G,F,Em,C,G,C,Dm,Am,G,C,Dm,Am,G,F,C,G,Am,G,F,C,G,C,Dm,Am,C,Dm,Am,C,Dm,Am,G,C,Dm,Am,G,C,Dm,Am,C,Dm,Am,G,F,Em,C,G,C,Dm,Am,G,C,Dm,Am,G,F,C,G,Am,G,F,C,G,F,C,G,Am,F,C,G,Am,C,Dm,Am",D
1001048,6770,"Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,C,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,C,Am,F,C,G,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,C,G,C,G,Am,F,C,G,C,G,Am,F,C,G,C,G,Am,F,C,G,C",G
393971,3725,"C,G,F,C,G,F,C,G,F,G,C,G,G,C,G,F,G,C,F,G,F,C,G,F,G,C,G,F,G,C,F,G,G,C,G,F,G,C,G,F,G,C,G,F,G,C,F,G,F,C,G,F,G,C,G,F,G,C,G,F,G,G,C,G,F,G,C,F,G,F,C,G,F,G,C,G,F,G,C,F,G,G,C,G,F,G,C,G,F,G,C,G,F,G,C,F,G,F,C,G,F,G,C,G,F,G,C,G,F,G,G,C,G,F,G,C,G,F,G,C,G,F,G,C,G,F,G,C,F,G,F,C,G,F,G,C,G,F,G,C,G,F,G,G",G
1696042,9130,"C,F,Am,C,F,Am,C,F,C,F,G,Am,C,F,Am,C,F,Am,F,G,C,F,G,Am,C,F,Am,C,F,Am,F,G,C,F,G,Am,C,Am,Dm,G,G,C,Am,Dm,G,F,Am,C,F,Dm,F,F,G,Am,C,F,Am,C,F,Am,F,G,C,F,G,Am,C,F,Am,C,F,Am,F,G,C,F,G,Am,C,Am,Dm,G,G,C,Am,Dm,G,F,Am,C,F,Dm,F,F,G,Am,F#dim,E,F#dim,G#,D#,G#,D#,C,Fm,A#,D#,C,Fm,A#,D#,Cm,Fm,G#,Cm,D#,G#,Fm,G#,A#,Cm,F,G#,A#,Cm",C
1853764,9826,"C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,F,G,Am,G,F,F,F,F,F,Am,G,F,C,F,Am,G,C,F,Am,G,C,F,Am,G,C,F,Am,G,C",C
1493701,8958,"F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,Dm,Dm,E,E,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,Am,F,G,Am,F,G,Am,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,Dm,Dm,E,E,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,Am,F,G,Am,F,G,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,F,G,Am,Am,F,G,Am,F,G,Am,Am",E
514645,4257,"C,C,A#,Am,C,C,A#,Am,F,F,C,G,F,F,C,G,F,F,Dm,Dm,G,G,C,C,A#,Am,C,C,A#,Am,F,F,C,G,F,F,C,G,F,F,Dm,Dm,G,G,C,Dm,G,F,C,Dm,G,F,C,Dm,G,F,C,Dm,G,F,F,Dm,Dm,G,G,C,C,A#,Am,C,C,A#,Am,F,F,C,G,F,F,C,G,F,F,Dm,Dm,G,G,F,C,F,C,F,C,G,G,F,C,F,C,F,C,G,G,F,F,F,F,C,E,C,E,C,E,F,C,F,G,F,C",G
346009,3465,"F,C,G,Dm,F,C,Dm,F,C,G,Dm,F,C,Dm,F,C,Dm,Am,C,G,Dm,Am,C,G,Dm,F,C,G,Dm,F,C,Dm,F,C,G,Dm,F,C,Dm,F,C,G,Dm,F,C,Dm,F,C,Dm,Am,C,G,Dm,Am,C,G,Dm,F,C,G,Dm,F,C,Dm,F,C,G,Dm,F,C,G,Dm,F,C,G,Dm,F,C,Dm,F,C,Dm,F,C,Dm,Am,C,G,Dm,Am,C,G,Dm,F,C,G,Dm,F,C,Dm,F,C,G,Dm,F,C,Dm",D
1867016,9862,"C,C,F,F,C,C,F,G,C,G,Am,Dm,Am,A#,G,C,C,G,Am,F,Dm,G,C,C,Em,Dm,Am,A#,G,C,C,G,Am,F,Dm,G,C,C,G,Am,Em,F,C,G,Am,Em,F,G,E,Am,Em,F,Em,Dm,G,C,C,Em,Dm,Am,A#,G,C,C,G,Am,F,Dm,G,C,C,G,Am,Em,F,C,G,Am,Em,F,E,Am,Em,F,Em,Dm,G,C,C,G,Am,Em,F,C,G,Am,Em,F,C,G,Am,Em,F,Em,Dm,F,G,C",G
