id_chord,id_spotify_track,id_track,r
1965137,1x5sYLZiu9r5E43kMlt9f8,10126,1
1755252,1X80KdFJpedU4as4WGIgYM,9472,1
924804,1xADYlM5rjnbJvAW2tc0qF,6321,1
1149303,1XGmzt0PVuFgQYYnV2It7A,7752,1
2628012,1Xi84slp6FryDSCbzq4UCD,10817,1
1219567,1xIZKh3BRoQ5eXyk0F8nHk,8218,1
72592,1xKQbqQtQWrtQS47fUJBtl,1559,1
630197,1xNmF1Uep5OGutizZSbKvd,4811,1
497363,1xOXXYh6lTW8laxlW7JP2J,305,1
10951,1xp8Sx4jqJQtsBfqSvFL4x,317,1
2064489,1XrzQqBNii8fUo3X0SvAoH,10246,1
355090,1xugsCboIm1yILqpLvH9aD,3201,1
1788365,1XwAKjAZ1xDZOcuyZoqce4,8883,1
272127,1xxPQaR29dAf3yxaafByeD,3261,1
823739,1XyL3J7eTTKnxRZAM3LqIT,5807,1
207183,1ycpU8beNm9bXKvy7s25Jl,3094,1
1251488,1Yd9vD5QKZTMA6yFxFuD1M,8387,1
1755529,1YDHJAVkG1Z6mnzu1Orpap,9475,1
2220511,1yDiru08Q6omDOGkZMPnei,10396,1
1018404,1Yioj1NWTuEmWreKSqZ797,6915,1
1775928,1Yk0cQdMLx5RzzFTYwmuld,9595,1
9344,1yKQBy7olMIqRpziyAzf8c,251,1
410240,1yLFnEUfKDGCDeXcp1nIem,3792,1
84202,1YrnDTqvcnUKxAIeXyaEmU,1847,1
722383,1Yw6ViCo3tuufI0Hg4mzSU,5276,1
492449,1ywKtvXMogqxvoWQuUqWmb,4178,1
376940,1Z1CC7NY2LxSoykjPZBrXp,3591,1
430320,1z3ugFmUKoCzGsI6jdY4Ci,3885,1
1469367,1z5xgcRgxxGEKrXUCEFpA9,8796,1
1090813,1z6WtY7X4HQJvzxC4UgkSf,7413,1
1987397,1zB4vmk8tFRmM9UULNzbLB,10177,1
432366,1zHSvq6WdZHdG85ugbGsVj,3920,1
1839568,1zi7xx7UVEFkmKfv06H8x0,9775,1
2926901,1ZMiCix7XSAbfAJlEZWMCp,11014,1
199272,1zmvaeDthBdtthb4RgYr9a,2998,1
980591,1zneM1cLjM6w8BFmukl2Lr,6609,1
194949,1zng9uqqXoPkmU05nsAlsw,2971,1
57811,1zNXF2svmdlNxfS5XeNUgr,995,1
567660,1ZQIagXD5ku6N7LD6kLa0C,4475,1
894326,1ztW0Lu8SFYrIWmaCy9e5G,6185,1
633994,1zusIxNqJu8i4g6P6hJ2Qa,4841,1
603722,1zVBU0PAj7ZUVmVfG2pgQG,4523,1
1086408,1ZYUi9KmsftgZdWbNBcJcr,7376,1
401764,20biCfz92G0ExikHvITlHa,3753,1
1173148,20I6sIOMTCkB6w7ryavxtO,7617,1
176648,20I8RduZC2PWMWTDCZuuAN,2797,1
758882,20iOFv8zt8zqXfaqlz8MoH,5464,1
15892,20OFwXhEXf12DzwXmaV7fj,479,1
2794426,21jGcNKet2qwijlDFuPiPb,10937,1
1246035,21JtIgagbskETAYYNpNrLw,6647,1
1211217,21kTJfy07L2MWdEt30VMPE,8165,1
174859,21Qsj3cMVCx2xF2EVVNbEu,2773,1
1729609,21TcDbGosp7w9YhTjOszgA,9352,1
781556,21zRGcTTiMVfbNPB8KGC1a,5524,1
106028,220IyLzKO1Y0Gxt4pTU5eZ,2137,1
772802,225xvV8r1yKMHErSWivnow,1289,1
1125712,22auw1DYQlYh5XgKv5FtNx,7650,1
754779,22bPsP2jCgbLUvh82U0Z3M,5486,1
1450238,22sS7JkzeVeq4vOPCB6Fbj,8706,1
1744791,22VdIZQfgXJea34mQxlt81,9427,1
2619351,22vgEDb5hykfaTwLuskFGD,10808,1
1744555,2374M0fQpWi3dLnB54qaLX,1922,1
1904263,23Gv9vq4FurPK6np6xX0Bi,9972,1
1752864,23ihGIrYOSzNNGJ6STAxI4,9439,1
1467719,23khhseCLQqVMCIT1WMAns,8784,1
1087623,23l1kVpqMVREiwU1YAlcr4,7386,1
1863277,23L5CiUhw2jV1OIMwthR3S,9850,1
2483649,23OXdR7YuUBVWh5hSnYJau,10699,1
1149440,23STcG7v9HNwdqnROFSS8n,7767,1
1157668,23taOWrpWaAtU8rVN7hiNu,7803,1
1900559,23TxRN09aR1RB0G0tFoT0b,9952,1
333322,23YKjuTD2esIoc2ICqTLxZ,3417,1
904304,244AvzGQ4Ksa5637JQu5Gy,5885,1
399620,24AIahNHzBxm9S12peXbnG,3741,1
1884102,24MnugltPOO1mf8Ux29Alj,9928,1
2656311,24ngpWhBOxKJtIPnzSNX8c,10579,1
847742,24pJL3LEPj3M6gciuQwFlU,5938,1
195702,255uTjU6uPBdJciIHL8i75,2976,1
417135,25IiJu0DjOqsnQXgNHWp5i,3819,1
41868,25tZHMv3ctlzqDaHAeuU9c,969,1
1049325,25yQPHgC35WNnnOUqFhgVR,5330,1
392410,265Anh9hGoozFigjUVLUeD,3714,1
417640,26PwuMotZqcczKLHi4Htz3,764,1
752102,273QnyCvJB65rScHJ1nPZb,5450,1
212825,27AG99NmWMFLRoyZMMPNW2,3139,1
664549,27CEEOca1GTaTNdSpqIsrD,4224,1
2226387,27dFEjgjwe8cRkjHkHHMsr,10402,1
1131341,27hhIs2fp6w06N5zx4Eaa5,7305,1
2441147,27J0ktTBnY4Rgdjb5zEfWM,10669,1
58371,27L8sESb3KR79asDUBu8nW,1268,1
3407780,27OeeYzk6klgBh83TSvGMA,11144,1
445224,27RYrbL6S02LNVhDWVl38b,3243,1
1517830,27wkiHSSNOB0TyfXzNziaD,9054,1
519318,27YdFHRs8x9tWXZaiQfbXM,4286,1
1986715,27ZjoYzDkZ8GjovPN6M8sN,10174,1
733647,285hMzLhJwHVLe9QT9qilk,5351,1
2397395,285pBltuF7vW8TeWk8hdRR,10622,1
431603,28cnXtME493VX9NOw9cIUh,1378,1
442836,28esDV44p70LGwdPKxGZZ1,4002,1
1735270,28nFaxKLUZad7zqGoywMWe,4211,1
84865,28QBbTgu5GUEO7Wr9fV7Vi,1883,1
706787,28UMiBhn383n9S7GL4tsxD,5225,1
67386,29wJiSQcze8HEmxkUQykyp,1484,1
1007605,29YUMVIUxuMi2QtK6sg0lI,6828,1
1956593,2A17f6I4fh6GqYX0J8noGr,10083,1
1067552,2a1iMaoWQ5MnvLFBDv4qkf,149,1
126600,2A3CzmtFj1sK6W1qQtBz86,2296,1
1480409,2a4iE4k1IkIswThuJ3ROsw,8871,1
1027595,2a5VluIESm1JP4Qwvo02H8,6972,1
582222,2A6yzRGMgSQCUapR2ptm6A,3867,1
51957,2A7GGXmTlXuH9LOvBXgOX4,170,1
1048599,2aEeghgUcnu75tzcolFMfs,7137,1
13518,2aGw77pZqli064JiPuXYRi,359,1
569661,2AHZHeLTPuGILKyr4l8uTU,4490,1
497382,2aibwv5hGXSgw7Yru8IYTO,4202,1
660327,2ajUl8lBLAXOXNpG4NEPMz,4961,1
23,2ap1hCe7wyOWkMJsnIn0V1,1,1
1152049,2AT8iROs4FQueDv2c8q2KE,7782,1
3701084,2aTKrdenCq5qBOoJPFdn4P,11182,1
17273,2B4Y9u4ERAFiMo13XPJyGP,542,1
338217,2B98ljvzqpCVgt5reTHq28,3432,1
162913,2bCQHF9gdG5BNDVuEIEnNk,2695,1
213374,2bFJjM3FEL0qfcAm9WUpKz,3156,1
2431695,2BgD4nRyx9EZ5o8YEnjRSV,10663,1
2372275,2BgEsaKNfHUdlh97KmvFyo,10586,1
2534979,2BHj31ufdEqVK5CkYDp9mA,10762,1
1513699,2bL2gyO6kBdLkNSkxXNh6x,9045,1
847020,2BMCVC1kKFxiw1fy5CpwAh,5929,1
435352,2bOIWTTDL1XmHcaPWaCdek,3939,1
1835574,2BOqDYLOJBiMOXShCV1neZ,9766,1
1191900,2BoyqHE2EqYrND6g6dYv28,509,1
1904712,2BrzlUj1u1CtvaJDGIKpsP,9976,1
1667129,2Bs4jQEGMycglOfWPBqrVG,9088,1
1248056,2BtJHOh12kuGGzPoMfgyDK,8363,1
1748455,2btKtacOXuMtC9WjcNRvAA,9445,1
1497791,2bttKQIqmeE8xvke0f1mzv,8988,1
334542,2bUXfclD8DwJwwUENtSCWu,768,1
1136522,2by6yzvCZopJcQ4lkZR9ZU,7701,1
1185866,2BY7ALEWdloFHgQZG6VMLA,7964,1
197058,2C0hJUVjp7FSchyhYiceJq,2989,1
1682621,2cCtkys9lHL2FxBbCm6TJw,1236,1
765272,2ccW4vFSVKRgVjkZzvdjRw,5564,1
948003,2Cd9iWfcOpGDHLz6tVA3G4,6447,1
917848,2Cdvbe2G4hZsnhNMKyGrie,6291,1
961594,2CEgGE6aESpnmtfiZwYlbV,6507,1
783603,2CeqxyOZEyiL6pTDYZ9gPH,5642,1
2136613,2cfMsmkPhzw58SX24LD95m,10339,1
1251499,2cGxRwrMyEAp8dEbuZaVv6,8390,1
1200399,2Ck6gblyk3UFCVPTh8o3TN,8111,1
1991181,2cOUlop2ZakjOKe4WinesN,10193,1
1843998,2CxmktXqJwP9KZv6WJtZCm,9808,1
453882,2D2u93x695mLEvAoCJZ8Yl,4057,1
1512525,2D4BSm5Z8Hq5zYbSgJwEOh,9033,1
474405,2d6m2F4I7wCuAKtSsdhh83,4118,1
88260,2dEgwtRjYl6TJkIwjRwn6z,1940,1
1956611,2dfHh7ECGxfNqZTQno09Vk,10090,1
50449,2DFRFqWNahKtFD112H2iEZ,1130,1
105719,2DjWsDGgL1xNbhnr7f6t5F,2131,1
1418611,2dLLR6qlu5UJ5gk0dKz0h3,8549,1
1736570,2DNIGOrbKFn8P4kI1aZUwB,9389,1
845483,2DnJjbjNTV9Nd5NOa1KGba,5912,1
446754,2DonLaO8H1Pa6MbuM2wbkf,4038,1
6741,2Dp2LRrY71XIfLe3co2Qnh,197,1
2451517,2dpaYNEQHiRxtZbfNsse99,10681,1
853909,2DpJ9T2RVRanZcYFHKOAfA,5969,1
350819,2DtPEKs3Pj7E06EoWW4vw8,3495,1
631388,2E9KlM0BvKZKcZAQRu3OWV,4334,1
3096686,2eAvDnpXP5W0cVtiI0PUxV,11077,1
1137361,2EBCVPNAG46nbgs6jXPGvv,7704,1
1192658,2EcsgXlxz99UMDSPg5T8RF,7833,1
1027578,2eF2x1BkgilhaZ2AipRY8j,6969,1
589585,2eGxZNPQVTWjXSKazFQOMg,4583,1
199782,2ehkJlAysINP3czoqaklyT,3007,1
1159461,2EKxmYmUdAVXlaHCnnW13o,7812,1
20547,2Eky0Rjbrv0YmNy3wrMtSM,680,1
813450,2elEVvWjPZltkotzcCwKvM,5761,1
1456364,2EoOZnxNgtmZaD8uUmz2nD,3267,1
174549,2EtZFeLn9msgg4qJzT9Vql,2770,1
2090327,2f0pn9DkEJwAzXApnFh5cr,10276,1
1421203,2F1fnE1a8zQCogM6jJifHH,8564,1
1843864,2f4FDuRjuV1yXfpoG49ABM,9799,1
1074694,2F4FNcz68howQWD4zaGJSi,7317,1
1710584,2f4IuijXLxYOeBncS60GUD,8259,1
930789,2F79HavLHwJlfvvJOkkIQD,6348,1
811776,2fDHuS1PTkHBbCWWZF1ph9,3031,1
771174,2FML7gk7ac6quGFIjvkDb3,4592,1
1239950,2Foc5Q5nqNiosCNqttzHof,8315,1
1109843,2fQxE0jVrjNMT9oJAXtSJR,7557,1
169565,2FRnf9qhLbvw8fu4IBXx78,2731,1
447451,2Fs18NaCDuluPG1DHGw1XG,4041,1
895602,2Fs75T6oa9QifkDHaPkf6k,6194,1
1031439,2fTsFCKRFQ5M0igJgabnLA,6987,1
340629,2fuCquhmrzHpu5xcA1ci9x,3444,1
596727,2fuYa3Lx06QQJAm0MjztKr,4613,1
79870,2fXKyAyPrEa24c6PJyqznF,1748,1
2647458,2Fxmhks0bxGSBdJ92vM42m,10835,1
210506,2fyIS6GXMgUcSv4oejx63f,3112,1
258832,2G0GextMwZJLkNxcSZ7ZJ3,3172,1
669155,2G2YzndIA6jeWFPBXhUjh5,5039,1
79223,2G628O5BT230zwpipWql7l,4430,1
945178,2g8Mr7v89JqM0uziHEoCtr,6422,1
1010104,2G8PweZBBwTpyP8vpNQJK2,6873,1
1160274,2gDdd8Z9yxoAEZ9DilapRx,7815,1
406659,2GGSDL4nKoTanxqHhshyYL,3765,1
1403985,2GgxS8bUT5G25QJTsfSv0R,8441,1
1708890,2GiJYvgVaD2HtM8GqD9EgQ,9259,1
2898572,2gMXnyrvIjhVBUZwvLZDMP,10996,1
445088,2goLsvvODILDzeeiT4dAoR,4020,1
1017846,2grjqo0Frpf2okIBiifQKs,6912,1
450492,2GsPNtDbbTLnQ0nISq9MmC,4047,1
607451,2Guz1b911CbpG8L92cnglI,3756,1
16805,2Gy7qnDwt8Z3MNxqat4CsK,506,1
1782751,2GyA33q5rti5IxkMQemRDH,9649,1
77936,2GyH5rvdnfkjzsTFaWrrov,1673,1
2123801,2H3wWrnO758y0fPH7Ilerg,10327,1
641253,2HcyIzVsX45jLIxK7SH2aI,1619,1
113347,2HEgBBls7l0smWTxPx0MtZ,2200,1
1405913,2hGMMxp9NuR7zLJP9il6Rs,8462,1
1433,2hKdd3qO7cWr2Jo0Bcs0MA,89,1
76353,2HKjMpXbvb7Ec8k7rm7dIw,1632,1
521535,2hnMS47jN0etwvFPzYk11f,4307,1
964708,2hns6Dv29Yrg68AVTJiAyA,3606,1
700023,2hNvu4bGZFOoop3PbornV2,5180,1
168021,2HoqbEOXgbDSLZ5XCePEXt,2719,1
119982,2HqCaO7BV010qXS5FuiTED,2257,1
1161935,2hQxLiI93xdjqENJuKeXjO,7830,1
1053660,2HScIMpV3BXPi3xXC16xA8,7182,1
2703894,2IAR0DziHCjSu16gR4ihvy,10889,1
576064,2iatXu415rxIRAQJ9dXWi5,4508,1
2491299,2IAzEJoGwn8IGMUQdVUugM,10720,1
872966,2igwFfvr1OAGX9SKDCPBwO,6071,1
1200008,2ih2U8ttFzCjnQ5njF3SrR,8108,1
1046763,2ihCaVdNZmnHZWt0fvAM7B,7119,1
1781205,2IjyFRCRn8x1bEquOM3vxg,9634,1
853203,2ikUwLex9wXpIOEgY45Wk7,5966,1
1762761,2IMODbij0lZ5CuAjZi0IDE,9511,1
2926985,2IOFZdYYkFxEHVz1w34PoL,11017,1
2337159,2iOnWSWcChoGmUufbrQ00e,10529,1
608383,2IprIjGNRlj3TfqUWCAo0C,4688,1
1121978,2iUmqdfGZcHIhS3b9E9EWq,7626,1
2352397,2iUXsYOEPhVqEBwsqP70rE,10556,1
844435,2IvNxLl01CTAfCOA103Tgx,5897,1
2618946,2IVsRhKrx8hlQBOWy4qebo,10805,1
818428,2iXdwVdzA0KrI2Q0iZNJbX,1069,1
1456194,2ixsaeFioXJmMgkkbd4uj1,8715,1
1514088,2IYAmcl8xOnDkkDiVmhnDE,9050,1
1947307,2j1fFjWHCI9KJSwcuYAOyF,10051,1
1518421,2J3oorZYRaJ86j0THHsYI1,9060,1
681281,2JAUBPBVkimRLc5BGhAkfJ,3570,1
3674018,2jbf9EytR7fzpSrPWAYCf9,11177,1
706621,2jdAk8ATWIL3dwT47XpRfu,4991,1
278974,2jjyMzq3pvknVSBeSzjck6,3312,1
72612,2JO3HwMRPeya8bXbtbyPcf,1562,1
914193,2JoJrsEV15OzbijS47lids,6276,1
1053301,2JoUtztTqCN4ZhmbRDGPIL,7176,1
708939,2JQRlt3HpTCpRvcfDsbwic,5231,1
127561,2JuasWPUodaUxf5nwNpciQ,2311,1
1186023,2JWKzkQbYsNzx019WyGzaH,6804,1
1720298,2JzZzZUQj3Qff7wapcbKjc,9310,1
64026,2K2M0TcglCRLLpFOzKeFZA,1403,1
79702,2k2nZDKv8JgvqaMnF5QAN7,1725,1
1756319,2K87XMYnUMqLcX3zvtAF4G,9481,1
176585,2kDH08boXJyhKMl5hnZbrE,2794,1
1896651,2kecdnlyueotEMC8rdNlf6,9931,1
1106724,2kfGoV9a5dbSKCNmUWH2ZF,7524,1
1483686,2KH16WveTQWT6KOG9Rg6e2,899,1
418367,2kj5f1eRhUFhW6K0qUwoD8,707,1
2859782,2kJwzbxV2ppxnQoYw4GLBZ,10963,1
320030,2KokGR2yIuSDoE7doiWOpB,3341,1
872773,2KrN3MCNztKcSleZgHEj83,6062,1
8272,2KVwlelhxKUy8LVV6JypH3,215,1
1044073,2kyVQg00pphEufGT59M2XH,7086,1
29753,2L93TdW2GMue1H2zlkt30F,782,1
1045577,2l9w5DuUTekKJEXs1rlF8a,7106,1
56479,2LawezPeJhN4AWuSB0GtAU,1229,1
1686718,2LbHYfTYW6TipHInIjqdaQ,9178,1
1098177,2lE7oRoKssULAtbWViL385,1610,1
105031,2lFlveK1y13WWp3vnQtrr3,2128,1
89190,2LGAbm0xHNu7scBDVCkFwN,1958,1
956594,2LI5FANdRlJxnnDewv8Iyj,6480,1
142629,2LjiriJth5M3A0HVaUPZFF,2488,1
6122,2LNV0347QKt4AHxRSfCBij,185,1
1779286,2LQsfVtdxJeNve0HUInMoY,9616,1
366394,2LuJkoxMlLQshNTVa8oCXW,3600,1
1208205,2lVVpl1DEA5wC2YjCQEWIW,8150,1
587814,2lwwrWVKdf3LR9lbbhnr6R,4568,1
770766,2LXtyj95dK56ENS1QLt4IB,5588,1
1140212,2lYsCjTvXIHOqT8xSbK2jq,7716,1
118610,2m1hi0nfMR9vdGC8UcrnwU,2245,1
886255,2m3ObD945KvpE5y9A1eUWm,6152,1
828632,2M9ro2krNb7nr7HSprkEgo,3052,1
759809,2MfOcbtgz2yTsiznFmVZUN,5528,1
44488,2mIrfke7vosXAEWfz6ucyo,1025,1
117654,2mKjs6s0Z1imKKb6gOk628,2227,1
2377735,2mlGPkAx4kwF8Df0GlScsC,10592,1
852868,2MLHyLy5z5l5YRp7momlgw,5963,1
637937,2MlwoEasEvrygrB4AxhiEA,4864,1
449485,2MrWu3Gt6ucsOHC6eE8oLV,2026,1
1064250,2Ms33RTRCT6gArrpcrPxmo,962,1
1171571,2mvffzYUJ9Ld9xhsF5DUjU,1208,1
13936,2mVGD7zmKKR5GIXv8keOB4,368,1
992737,2MWOqewf5j0qf2b6S5J6cS,6702,1
17335,2mxByJWOajjiVsLWjNXvDJ,557,1
868245,2mxT8OWvZSjAzmYYGeBjoY,6038,1
1407943,2N0volXQpwsvjDorTTxBAU,8474,1
337150,2N2yrmodOnVF10mKvItC9P,2455,1
1087212,2N5BOzKCWxkRfpsg6OZtqH,4998,1
449272,2n6FX3Jcg4b4Leoz0GOqBF,722,1
2617956,2nC3QhMI9reBIOWutbU3Tj,10802,1
335735,2ndWbjiiNBEOrlfToKlABE,3070,1
1444151,2nekCvC9XRXQckWNnkIp2l,5,1
1079862,2nGFzvICaeEWjIrBrL2RAx,7332,1
2231417,2nixvjonFk8zimSc4EOPGH,10408,1
90873,2nLtzopw4rPReszdYBJU6h,1996,1
1244052,2nMeu6UenVvwUktBCpLMK9,8318,1
1156471,2NniAhAtkRACaMeYt48xlD,7794,1
1878578,2NOWGQefu42AyhxIavqCZJ,9910,1
754735,2nqio0SfWg6gh2eCtfuMa5,5480,1
1082109,2nvC4i2aMo4CzRjRflysah,860,1
61589,2nvcTDmZkRWKNMAL29sLHo,1334,1
206938,2NVpYQqdraEcQwqT7GhUkh,3093,1
2647248,2O5ak2IHMmaMpWGe0clxfl,10833,1
431825,2O8sogKJCfVZ4rotBv1vVF,3906,1
1842513,2oaK4JLVnmRGIO9ytBE1bt,9793,1
1960521,2Ob9JCDN754WP0aNuJ1EAU,10108,1
1092206,2obblQ6tcePeOEVJV6nEGD,3771,1
483876,2Oghfvs0YkMNadU5c31GpJ,4142,1
1850779,2ok6IGh97S4eIRse9K2sjg,9820,1
74096,2olVm1lHicpveMAo4AUDRB,1586,1
1099865,2oqPb3LtgyvDfdQa0zWlwh,7485,1
883017,2OYTFaOB4D1bWLXaT5mrfH,6128,1
1739328,2P4OICZRVAQcYAV2JReRfj,9400,1
2093225,2P91MQbaiQOfbiz9VqhqKQ,10282,1
83374,2PdIo7ewQPuAsP99LVg9uy,1820,1
1956597,2pJZ1v8HezrAoZ0Fhzby92,10084,1
630353,2pKi1lRvXNASy7ybeQIDTy,4814,1
40236,2poP1u2jOLGrG1ZCcn9ip2,936,1
1838764,2pP9yc0XXLSevkRdJ94M3U,9769,1
1031573,2PPN1HFpVotjq7oJIqQbnx,6999,1
857088,2PpruBYCo4H7WOBJ7Q2EwM,1993,1
162429,2Pr1nZpt8A8WP7QYpyq6L3,2692,1
472605,2PWVXWqdcppyrdSFFcvYsM,4112,1
1478427,2q1yrE8fVlZ5sFlwNvp5Ey,8856,1
609516,2QaaXYzEzLio3POCFCI19r,4694,1
1782443,2qBmtZnPSQouvADmqaHKxk,9640,1
319116,2QfiRTz5Yc8DdShCxG1tB2,1340,1
82026,2qhASBzpbFhPRtrnZ5lLnz,1799,1
1196452,2qHiyBpxyOXnRGG3t2iE96,8087,1
200878,2QhURnm7mQDxBb5jWkbDug,491,1
1447523,2QjOHCTQ1Jl3zawyYOpxh6,8306,1
941770,2qPUnoasNe4Ep43emVXEig,6381,1
2371739,2qT1uLXPVPzGgFOx4jtEuo,10583,1
604233,2qWKpYIleSvBT6aUMXoia5,4652,1
656794,2qxeCa8dgWfJLu13ST7veA,4952,1
2403605,2qxmye6gAegTMjLKEBoR3d,10631,1
698704,2qxXypNXOJZ5qUFdpzJ56n,4466,1
571363,2Qz6fXjy6tIDrvOcSoOjdD,4496,1
2347625,2QZ7WLBE8h2y1Y5Fb8RYbH,10541,1
757984,2QzMJkYUhThZxM94ahgOzN,5510,1
1148352,2R6UrJ8uWbSIiHWmvRQvN8,7761,1
1487589,2r8wxDebKM8uuDsLUklMEx,8921,1
1189592,2r9CbjYgFhtAmcFv1cSquB,8021,1
194951,2RChe0r2cMoyOvuKobZy44,617,1
2363093,2rd4FH1cSaWGc0ZiUaMbX9,10574,1
2531568,2rd7HkhvdtthlGLDc69Aua,10755,1
1879165,2rizacJSyD9S1IQUxUxnsK,9916,1
1722333,2RkYaekH9IxvxWLFtxtr0X,9325,1
14048,2RlgNHKcydI9sayD2Df2xp,371,1
1463519,2RLsbdbEWAm95CElVGrVc5,8769,1
638242,2RMYYag5afz5nLOhDXirIY,4868,1
682919,2RnPATK99oGOZygnD2GTO6,540,1
2511336,2RSHsoi04658QL5xgQVov3,10744,1
81322,2rtGaCAeYtmcIvuZsvgTf6,1781,1
1956585,2RttW7RAu5nOAfq6YFvApB,10075,1
182968,2RUfZnDBLgXeO2A1XOj0ss,2869,1
1009149,2rw0qpvDjnDZwPcB0SS5XE,6846,1
18582,2RWFncSWZEhSRRifqiDNVV,641,1
1020807,2RxJZsf7UjhwTCTtgsitnJ,6921,1
2038213,2rxQMGVafnNaRaXlRMWPde,10234,1
2162363,2rXVtoLBHuXcNB5DVfIc9p,10357,1
142868,2RzJwBCXsS1VnjDm2jKKAa,2494,1
465720,2S80c51YXgJQhkhX603fMA,4077,1
1236051,2sCl0FFOzZSmYZs90zOpd1,8285,1
621851,2SiXAy7TuUkycRVbbWDEpo,4769,1
832979,2SJ38LDlkNjwWSUq98r4Q5,866,1
3118,2skmOCFU64Bg7Ytkgwliwe,113,1
183019,2SpEHTbUuebeLkgs9QB7Ue,2707,1
1131163,2SW9TRJnosf3oD27rVtX5J,7679,1
1081387,2T40z5D4ydLIvAlZgr5yY9,7338,1
1065978,2T5Ch09nefwckOu5NQvjIk,74,1
1022937,2t8UoPFVXCRZulscbwv0QL,5695,1
1021445,2TABt0nj3WNPXbka7nzwIt,6927,1
599144,2takcwOaAZWiXQijPHIx7B,4619,1
1064724,2taWLMEZTvTCxpLhiRTfpt,7269,1
27588,2tBxJ43XiwEzhf7Xalc5UG,758,1
529330,2TdDRjNiF1HuRvnclprnce,4343,1
40013,2TdO0opmY0EzFdaE9yRvHX,932,1
763161,2TE4xW3ImvpltVU0cPcKUn,5555,1
1231873,2teeVFWvqAGDQDtwr2PLDD,8242,1
1495373,2TeLIzFBe3hxkPR5FIQZut,8973,1
429289,2TF4UtYreqNbQ6Z9AccldU,3870,1
267936,2TfSHkHiFO4gRztVIkggkE,3225,1
1781024,2tgQaL85WoRfgEa4hFQgrE,9628,1
3716399,2tGvwE8GcFKwNdAXMnlbfl,11026,1
2878802,2ThsBNtjuUEERqcpXQEoYR,10978,1
1044392,2TjnCxxQRYn56Ye8gkUKiW,2512,1
704016,2TlXPShOrPn4K51fP0Fykd,5214,1
1772968,2tMjhETPLkWILXN3NnmDt3,9573,1
603774,2TMwa7JqgnTxo6koLACzjh,4646,1
1883080,2tO8xKwSF82hUZp0sOMLM6,9922,1
1233464,2tpWsVSb9UEmDRxAl1zhX1,8261,1
2835496,2tR5liucorXRwduxr0qEx6,10954,1
1032153,2TSoLv5tMkqikfpM5irrqZ,7008,1
1815265,2TSWfnLp3qT12c9xTzZkUK,9726,1
585203,2tUBqZG2AbRi7Q0BIrVrEj,4553,1
1082154,2TUzU4IkfH8kcvY2MUlsd2,7344,1
900075,2TVxnKdb3tqe1nhQWwwZCO,3381,1
52949,2TxCwUlqaOH3TIyJqGgR91,1166,1
87421,2U2ByqoO82fnayaPzO4x2d,1934,1
517579,2u2udGmop1z67EPpr91km7,4280,1
1065079,2U8g9wVcUu9wsg6i7sFSv8,7260,1
2063,2u9v2LS9eZJkNBf6BVrhYs,92,1
63555,2udGjDmpK1dH9VGyw7nrei,1382,1
329629,2Uf9WTBWMA8S9Lh3k3Rui6,3393,1
2365905,2UgCs0i0rNHUH2jKE5NZHE,4391,1
448042,2uIbGRNAXfSa0Z8Ddug061,2818,1
75432,2UKARCqDrhkYDoVR4FN5Wi,1604,1
519801,2uLx3Gka9TGCz9Zgu7Uwav,4289,1
56122,2uQ4px5SPONsgcUpulywIQ,1217,1
549792,2UvF46hdhN20q87AiVJIUI,4409,1
955435,2UWdUez9MB9yzL7Y81Mcip,6477,1
1443104,2uyspZLecy9ZSoz27c6JTm,8670,1
8467,2V2pxcEfn5zs79sE7qcewA,227,1
946235,2V4bv1fNWfTcyRJKmej6Sj,6426,1
488917,2v5VIWMjZxeiG52KckiXxS,4113,1
1185450,2V65y3PX4DkRhy1djlxd9p,7922,1
277625,2v8B8d17Xxu9uLU5sNiHSL,3306,1
1235239,2VBluJiNj9bKohWX0dY1Lh,8282,1
693577,2VEsmoek0sol9MnJFyoG9e,5135,1
21783,2vfCSwToh0Am0O4zgHXfn7,692,1
1875505,2VlLbhGLVJgdOW7kKdWWFc,9904,1
1495828,2VmA7bm5ECiYZfw7x4Nzku,8979,1
642498,2vO1wr5wIEHqQmY4jWbuhi,4844,1
694355,2VOomzT6VavJOGBeySqaMc,5147,1
1083872,2vR23BjIzpLMtzsyKrM6Mb,7359,1
16406,2VSbEXqs6NbNiZSTcHlIDR,488,1
1188757,2VuwpxQR7rTPWkoLkpANdz,8000,1
1414394,2vwlzO0Qp8kfEtzTsCXfyE,8510,1
1183907,2VWsju2DQZHz4GJ60UIcqF,7949,1
697886,2vz1CsL5WBsbpBcwgboTAw,5171,1
1499230,2vzMWO0T008m86yDnXwkII,8982,1
819426,2w3eXFL86RgxGtDr8bzwgK,5786,1
833532,2w4EpqGasrz9qdTwocx54t,1556,1
327262,2W5okrcUdy35nWqhY9Oy6J,3363,1
52948,2w6JXokk0F8i241Y8C0Mn6,1163,1
883120,2W8J9Gfw5q8tSvsuWSnMBl,3968,1
3731324,2wEcF1JeaWl1khnLsE911U,11197,1
1842621,2WfaOiMkCvy7F5fcp2zZ8L,3702,1
2682336,2wLpTF8xnsSHDpFGeV43DT,10862,1
364306,2wnsBaxrmkthIFAm6vqCuX,3588,1
178850,2WOjLF83vqjit2Zh4B69V3,416,1
194796,2WQAknZHrJAEQOFXe0F44P,2965,1
791800,2WTgDM0RGMG0v9nA7yc6uW,5663,1
