,id_chord,id_spotify_track,id_track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,name,popularity,album_name,release_date,mood
2671,1416632,5TTGoX70AFrTvuEtqHK37S,8522,0.505,0.698,0,-5.563,1,0.0297,0.33,0.0887,0.0966,0.599,115.013,243132,4,no1 party anthem,66.0,AM,2013-09-09,6
2672,866320,5ttjiM9ahED8p5hYQGQEiC,6010,0.642,0.237,3,-10.669,1,0.0386,0.767,0.0,0.0758,0.34,136.325,260920,4,i never told you,8.0,Breakthrough (Acoustic Session),2009-01-01,5
2673,382183,5TtmfZaNSYEcTR49cureT0,3663,0.607,0.469,3,-6.49,1,0.0337,0.317,4.48e-05,0.0488,0.331,120.014,247000,4,kenangan terindah,64.0,Naluri Lelaki (Special Edition),2016-09-21,6
2674,1172575,5tVA6TkbaAH9QMITTQRrNv,158,0.623,0.449,5,-13.333,1,0.0253,0.212,0.0,0.0613,0.572,84.383,256000,4,free fallin,77.0,Full Moon Fever,1989-01-01,6
2675,1809471,5TWQZfWeXydAYN7HsRR55O,9705,0.523,0.332,4,-15.942,0,0.0322,0.27,0.0605,0.0991,0.0388,124.959,217067,4,love on the brain,38.0,Love On The Brain (Dance Remixes),2016-10-17,2
2676,2001755,5TXDeTFVRVY7Cvt0Dw4vWW,10222,0.746,0.251,11,-16.169,0,0.259,0.782,0.00203,0.106,0.18,139.999,120027,4,revenge,85.0,17,2017-08-25,2
2677,1038369,5u0YB9bpmgEPS2bPhwfRFV,7065,0.463,0.755,4,-7.244,1,0.0634,0.11,4.89e-06,0.103,0.252,145.319,261213,4,arms,61.0,lovestrong.,2011-05-10,4
2678,897005,5UBBJnFxsfjFxfrtvErQoH,6203,0.762,0.484,11,-12.368,0,0.0311,0.812,0.389,0.0841,0.415,122.916,201947,4,crystalised,64.0,xx,2009-08-16,6
2679,1093774,5ubHAQtKuFfiG4FXfLP804,7434,0.592,0.637,11,-8.48,1,0.0992,0.562,0.0,0.13,0.565,159.701,185093,4,lego house,71.0,+,2011-09-09,6
2680,1743431,5ubvP9oKmxLUVq506fgLhk,9424,0.702,0.773,10,-9.256,0,0.0343,0.0288,0.00871,0.147,0.953,103.564,285373,4,stayin alive,78.0,How Can You Mend A Broken Heart,2020-12-11,11
2681,1179542,5UDqWOgDdixYMAgAyNbpgh,7908,0.651,0.466,6,-9.403,1,0.0305,0.541,0.0027,0.116,0.326,86.953,206893,4,merry go round,59.0,Same Trailer Different Park,2013-01-01,2
2682,258240,5UhpceEr5XmbVwyoIUIRnh,2944,0.556,0.674,0,-5.563,1,0.0296,0.116,2.19e-06,0.226,0.399,146.433,261867,4,hanggang kailan,62.0,Strike Whilst the Iron Is Hot,2005-03-24,6
2683,138823,5uhvUuQciVrP0p48NqSHaq,2419,0.66,0.489,7,-10.8,1,0.0319,0.434,0.229,0.679,0.446,126.537,318000,4,knocking on heavens door,46.0,Slowhand 35th Anniversary (Super Deluxe),1977-11-01,6
2684,985791,5uj2wWw0gnNqkVqGNWbGrf,6639,0.51,0.937,0,-4.979,1,0.0821,0.0187,0.0,0.681,0.539,141.975,244333,4,nothing is impossible,55.0,Nothing Is Impossible,2011-06-28,7
2685,44544,5UJmwdqGP7RONuVzYnHjUp,1028,0.59,0.245,0,-17.17,1,0.0305,0.243,0.00454,0.142,0.22,112.452,278707,4,hey you,59.0,The Wall (Remastered),1979-11-30,1
2686,1031317,5UjsfgBXp1QmJDa8nL4Xb8,6997,0.696,0.875,0,-3.682,1,0.0653,0.134,0.0,0.159,0.773,127.391,222733,4,forget you,0.0,Hit Rewind,2022-06-03,11
2687,1009302,5uOlNIUehLVi2SPgPBHXuq,6849,0.568,0.231,2,-14.741,1,0.0357,0.211,0.0,0.343,0.407,145.434,338027,4,berita kepada kawan,21.0,Best Of The Best Ebiet G. Ade,2021-01-22,5
2688,1095327,5UOo694cVvjcPFqLFiNWGU,7362,0.236,0.255,6,-9.666,0,0.033,0.806,0.0,0.0888,0.181,74.036,281947,5,video games,53.0,Born To Die,2012-01-30,2
2689,1201476,5UPfYQFVNzSVquvrmwJCaQ,8125,0.113,0.946,9,-5.32,0,0.112,0.00109,0.796,0.84,0.217,94.288,296380,4,live forever,37.0,Knebworth 1996 (Live),2021-11-19,4
2690,1092216,5uvosCdMlFdTXhoazkTI5R,2611,0.413,0.725,3,-5.787,0,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,429760,4,light my fire,69.0,The Doors,1967-01-04,6
2691,2383585,5UWwZ5lm5PKu6eKsHAGxOk,5822,0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,250547,4,everlong,80.0,The Colour And The Shape,1997-05-20,7
2692,2991428,5UY8jf31X2hJkiAualFTyh,11041,0.375,0.461,9,-6.202,1,0.0279,0.627,0.0,0.386,0.233,75.217,223270,4,selfish,66.0,Life Support,2021-02-26,2
2693,1493815,5v4sZRuvWDcisoOk1PFv6T,8964,0.66,0.316,3,-11.567,0,0.0364,0.529,0.000294,0.104,0.543,91.207,300253,4,bloodstream,65.0,x (Deluxe Edition),2014-06-21,6
2694,630290,5V7mTIcXVU9k2JNu0mE6vy,5001,0.433,0.307,0,-8.796,1,0.0327,0.65,0.0,0.0635,0.378,178.114,176947,4,its not over,63.0,A Naked Twist in My Story,2012,6
2695,56555,5vd1QZ0tdXOExiegC55IAS,1232,0.55,0.525,7,-8.754,1,0.0275,0.288,0.0172,0.106,0.806,171.172,188440,4,heart of gold,70.0,"Eat, Pray, Love",2010-01-01,10
2696,486419,5vfjUAhefN7IjHbTvVCT4Z,4148,0.538,0.884,8,-3.251,1,0.031,0.000138,0.0,0.466,0.736,146.511,233027,4,holiday,69.0,Holiday,2005-03-30,11
2697,799959,5VGlqQANWDKJFl0MBG3sg2,5360,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760,4,use somebody,75.0,Only By The Night,2008-09-23,3
2698,1119299,5vHLwhxxlGzmClMcxRRFPr,938,0.678,0.656,7,-6.41,1,0.0381,0.00174,0.0,0.0631,0.485,123.207,257053,4,lithium,71.0,Nevermind (Remastered),1991-09-26,6
2699,611912,5vjbBPVd4ncMex8zf2V10o,4715,0.442,0.847,6,-3.874,1,0.0349,0.00236,1.46e-06,0.191,0.343,143.958,255667,4,home,45.0,Daughtry,2006,7
2700,1963497,5vjLSffimiIP26QG5WcN2K,10120,0.618,0.443,2,-9.681,1,0.0526,0.469,0.0,0.0829,0.167,119.949,198853,4,hold on,80.0,Hold On,2017-02-03,2
2701,830933,5vkCnskRAaFgfMfbAwMYRp,5839,0.366,0.814,1,-10.781,1,0.05,0.0265,0.694,0.7,0.632,82.122,280773,4,the boys are back in town,29.0,Live And Dangerous,1978-06-02,7
2702,1054127,5VL1nUFQeWRvvYgFy1D6g2,7188,0.689,0.643,4,-9.361,1,0.0312,0.167,0.00128,0.271,0.772,120.179,201933,4,piknik 72,57.0,Naif,2014-07-03,10
2703,136060,5vn2bDZO11CpJFim7EYK6h,2389,0.304,0.175,0,-17.858,0,0.0477,0.938,0.0172,0.138,0.108,126.651,239987,5,smile,33.0,Chaplin's Smile: Song Arrangements for Violin and Piano,2019-01-11,1
2704,1106662,5vollujufHY0jMZxx77VWr,2737,0.539,0.702,6,-7.291,1,0.0436,0.00245,2.37e-05,0.117,0.206,118.106,301867,4,all these things that ive done,68.0,Hot Fuss,2004,3
2705,1433419,5vRyUFYviYRSnCcEgeYIz1,8659,0.581,0.459,1,-6.198,1,0.0287,0.237,0.0,0.107,0.277,131.005,229933,4,you and i,52.0,Rarities - EP,2010-11-29,2
2706,1052973,5VSAonaAPhhGn0G7hMYwWK,914,0.441,0.547,4,-12.222,1,0.0337,0.13,0.000143,0.109,0.716,134.753,199573,4,sister golden hair,67.0,Hearts,1975,10
2707,732245,5VsWjsTAqXgt57uezcReKt,5333,0.568,0.314,4,-8.555,1,0.029,0.57,0.0,0.129,0.276,109.874,232987,3,panalangin,45.0,Kami Napo Muna,2012,2
2708,564599,5vtOJrmovXGxGsnAck694H,773,0.461,0.0859,9,-14.676,1,0.0309,0.974,1.12e-06,0.077,0.31,79.817,282093,4,fields of gold,60.0,Songbird,1998,1
2709,1490513,5vUNRJsvEOUsz4sbKkJpFr,8817,0.372,0.247,8,-8.706,1,0.0273,0.981,0.000223,0.11,0.239,96.17,223429,4,latch,63.0,In The Lonely Hour (Drowning Shadows Edition),2015-11-06,1
2710,192265,5VUQsLff8A3ruAyCdTxqzg,2953,0.545,0.472,11,-7.552,1,0.0279,0.434,0.0,0.0684,0.193,134.027,335907,4,who am i,63.0,Casting Crowns,2003-10-07,2
2711,14873,5vyw005QQ42hrzrLxb3xEX,425,0.529,0.146,11,-15.114,0,0.0499,0.758,0.000156,0.1,0.407,143.603,182160,4,i shall be released,35.0,The Essential Bob Dylan,2014-03-25,5
2712,801150,5vyxXfD5gLlyPxGZMEjtmd,5696,0.452,0.544,4,-5.423,1,0.0277,0.0631,5.33e-06,0.104,0.158,133.042,191947,3,crazier,64.0,Hannah Montana The Movie,2009-01-01,3
2713,727017,5W1v9jC51rDMKevEjqgKZ4,5306,0.348,0.78,6,-6.425,1,0.0314,0.00032,0.00812,0.0959,0.301,137.619,270594,4,jopay,62.0,Mayonnaise - (15th Anniversary Remaster),2019-11-21,4
2714,1027265,5W63Zcirj6bvnTxhVIKTSK,6960,0.528,0.468,5,-5.306,1,0.0287,0.295,0.0,0.165,0.185,154.974,348227,3,one and only,60.0,21,2011-01-24,2
2715,2115163,5w7wuzMzsDer96KqxafeRK,10321,0.679,0.388,4,-10.977,0,0.0932,0.353,9.25e-05,0.341,0.234,124.909,194711,4,copycat,72.0,dont smile at me,2017-12-22,2
2716,510843,5W9Al2ewPfzbWHOV2BAtBR,4217,0.471,0.164,7,-10.879,1,0.0324,0.833,0.0,0.101,0.17,125.242,267067,4,amazing grace my chains are gone,59.0,Double Take - Chris Tomlin,2006-01-01,1
2717,3504560,5wANPM4fQCJwkGd4rN57mH,11156,0.561,0.431,10,-8.81,1,0.0578,0.768,1.42e-05,0.106,0.137,143.875,242013,4,drivers license,88.0,SOUR,2021-05-21,2
2718,1116782,5WAomwC53U22oEpYDp1LAW,8696,0.729,0.116,2,-20.204,1,0.068,0.994,0.967,0.127,0.664,90.979,162854,3,the first noel,10.0,All I Want is Christmas Piano,2019-10-25,8
2719,1412592,5WHnE8MsLFHqSUwecrs7WO,8501,0.521,0.502,5,-8.521,0,0.0287,0.886,0.02,0.188,0.378,95.028,241232,4,besame mucho,59.0,Amor (Spanish Edition / Remastered),2006-01-01,6
2720,129282,5WMMyLRtkU2fB6r6hjTQMw,2331,0.343,0.741,9,-10.228,1,0.0518,0.0255,0.00564,0.511,0.358,130.719,318347,4,time,32.0,Delicate Sound Of Thunder (2019 Remix; Live),2019-12-13,6
2721,1128359,5Wn0MuQ4T7BlKzrHPsv1lc,7364,0.379,0.291,6,-8.58,0,0.0296,0.82,1.17e-06,0.0871,0.211,81.596,241107,5,video games,37.0,Video Games,2011-10-16,2
2722,1422637,5wo9RITUcDiayl6wUxsXXP,8582,0.664,0.295,10,-16.036,0,0.0302,0.675,0.898,0.114,0.56,119.977,420000,4,maybe this time,35.0,Lost in Thought,2021-01-04,6
2723,1004649,5wQnmLuC1W7ATsArWACrgW,4014,0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,311107,4,welcome to the black parade,77.0,The Black Parade,2006-10-23,4
2724,963685,5WTPhYmwwojFP73O7p3Izi,1070,0.194,0.825,7,-2.605,1,0.041,0.0864,0.00284,0.182,0.35,169.974,355867,4,stand by me,59.0,Be Here Now (Deluxe Remastered Edition),1997,7
2725,329363,5wWkbQ18TPaWq2GeJDF2O3,3390,0.438,0.798,4,-4.631,1,0.0474,0.00125,0.0,0.0543,0.357,135.088,239173,3,my heart,58.0,All We Know Is Falling,2005-07-26,7
2726,668142,5WwqdeavrQrbeAMDxGawse,5033,0.408,0.48,9,-11.017,1,0.0266,0.155,1.82e-05,0.0877,0.19,156.344,294773,4,cant fight this feeling,72.0,Wheels Are Turnin',1984-11-05,2
2727,550378,5X3ahLXhOw16BR09GjYPUT,7037,0.583,0.792,1,-5.894,1,0.0533,0.00321,4.92e-05,0.315,0.397,80.055,294720,4,man down,65.0,Good Girl Gone Bad: Reloaded,2008-06-02,7
2728,832919,5x5JM1BSB6vollcIzDocqT,5651,0.336,0.602,4,-6.354,1,0.0325,0.0635,0.0,0.141,0.299,161.01,234520,4,the climb,73.0,The Time Of Our Lives (International Version),2009-01-01,3
2729,2344295,5X5Vj8FcxyoLzq9qxAa45U,10535,0.435,0.2,9,-12.481,1,0.0365,0.891,0.0,0.103,0.244,136.054,250323,4,tolong,59.0,Tolong,2018-10-30,1
2730,836,5x9RZg7HfXGY3JayXL3seF,68,0.511,0.517,8,-9.653,1,0.0328,0.13,0.0,0.074,0.433,75.67,241893,4,cats in the cradle,67.0,America's Least Wanted,1992-01-01,6
2731,1115192,5Xak5fmy089t0FYmh3VJiY,794,0.36,0.684,4,-6.457,0,0.0308,0.323,0.0,0.34,0.2,77.15,342653,4,black,73.0,Ten,1991-08-27,3
2732,2426329,5xbSU5gg3GXN7AlD9M8QAw,10143,0.518,0.264,4,-10.06,1,0.03,0.92,0.827,0.11,0.126,133.764,240000,4,you say,28.0,Music to Study: Classical Music Instrumental Covers,2019-04-10,2
2733,544441,5xdySZ8v0lEOKblcwXWT3M,1037,0.579,0.109,7,-20.141,1,0.0347,0.16,0.00416,0.071,0.128,135.318,334880,4,mother,54.0,The Wall (Remastered),1979-11-30,1
2734,1416606,5XeFesFbtLpXzIVDNQP22n,8519,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,183956,4,i wanna be yours,82.0,AM,2013-09-09,6
2735,33252,5xEM5hIgJ1jjgcEBfpkt2F,818,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,244507,4,complicated,78.0,Let Go,2002-06-04,7
2736,1032628,5XHf9PBxxHmJFuiDkGNIOA,7014,0.454,0.865,4,-3.841,1,0.0561,0.0323,0.0,0.186,0.34,166.018,225760,4,wish you were here,65.0,Goodbye Lullaby (Expanded Edition),2011-03-08,7
2737,1196074,5Xjcst6Rle74VteHx0zczO,8078,0.363,0.533,2,-8.319,1,0.0314,0.136,0.0,0.358,0.0693,144.005,489453,4,holy spirit,55.0,Live From New York,2012-11-20,3
2738,2308509,5xKovpSlp7iKLMQTwGhOaD,10496,0.592,0.726,1,-5.085,0,0.0654,0.175,0.0,0.0792,0.632,115.021,247293,4,berharap tak berpisah,56.0,Keyakinan,2002,6
2739,501978,5xMNjx7uqCzMpJZSo4Wq55,467,0.63,0.489,10,-12.144,1,0.18,0.77,0.0,0.381,0.796,101.876,233813,4,a boy named sue,58.0,At San Quentin,1969-06-04,9
2740,1666203,5xo1Gj4WTssjQgQ0w03cf2,9085,0.566,0.712,6,-4.201,1,0.0334,0.0687,1.3e-05,0.124,0.753,82.193,223120,4,jackie and wilson,59.0,Hozier,2014-07-20,10
2741,2111259,5xo8RrjJ9CVNrtRg2S3B1R,10318,0.651,0.546,1,-9.021,1,0.0357,0.774,0.0437,0.0842,0.623,107.021,229760,4,motion sickness,74.0,Stranger in the Alps,2017-09-22,6
2742,344117,5xoUgPXbMNUmoHU0Enwtwq,3359,0.41,0.803,7,-5.363,1,0.0623,0.239,0.0,0.103,0.814,153.315,169307,4,seaside,70.0,Inside In / Inside Out,2006-01-01,11
2743,159157,5y788ya4NvwhBznoDIcXwK,2194,0.525,0.216,6,-13.551,1,0.0301,0.837,0.0,0.107,0.328,106.761,185413,4,the sound of silence,71.0,"Wednesday Morning, 3 A.M.",1964-10-19,1
2744,383493,5y7NRMui3GLbwj2zBaOqo1,3678,0.433,0.778,2,-4.68,0,0.0371,0.00838,0.0,0.163,0.217,149.864,209333,4,never too late,58.0,One-X,2006-06-13,4
2745,84520,5y8d8RHvxb0KiTa9Nq0xWp,1871,0.443,0.365,7,-11.829,1,0.0315,0.592,0.00484,0.0886,0.398,133.156,199453,3,morning has broken,67.0,Teaser And The Firecat (Remastered 2021),1971-10-01,6
2746,422180,5YaLFRpqpUzgLLDcukNn0H,3831,0.483,0.631,10,-3.826,0,0.0356,0.214,0.0,0.0974,0.212,117.988,224107,4,lithium,61.0,The Open Door,2006-01-01,3
2747,675763,5YbgcwHjQhdT1BYQ4rxWlD,3573,0.681,0.163,11,-22.597,1,0.165,0.881,7.62e-05,0.0688,0.771,69.283,292400,4,dont worry be happy,65.0,The Collection,1997-01-01,8
2748,1062957,5yDL13y5giogKs2fSNf7sj,7257,0.722,0.851,7,-3.873,0,0.0639,0.0319,0.0,0.108,0.452,126.885,197936,4,glad you came,77.0,Battleground (Deluxe Edition),2011-01-01,7
2749,11760,5ygQD0fcj0vRGx9KUBENtT,338,0.502,0.49,10,-10.516,1,0.0502,0.353,0.00806,0.23,0.302,79.383,200733,4,the wind cries mary,42.0,Are You Experienced,1967-05-12,2
2750,1777829,5ykbOijJEfRhuo2Td1m0Qd,9601,0.531,0.711,10,-4.933,1,0.0398,0.000204,0.00291,0.108,0.279,155.068,256307,4,7,65.0,The Ride,2016-05-27,3
2751,489098,5yMXAaSvxo12QkYU75Ixv0,4163,0.63,0.697,6,-10.654,1,0.0311,0.189,0.000258,0.116,0.796,124.956,231933,4,luka,63.0,Solitude Standing,1987-01-01,10
2752,62622,5YryTlvhs7CLMpA0zjXiVB,1358,0.413,0.472,4,-13.131,0,0.111,0.675,6.28e-05,0.405,0.263,127.337,415230,4,the dance,43.0,The Kings of Country (Live),2020-08-14,2
2753,62865,5YUJMvTg4AWHKjqQidTsGK,1367,0.266,0.831,4,-9.07,1,0.0453,0.000862,0.0,0.0555,0.778,175.514,163693,4,ever fallen in love,63.0,Love Bites,1978,11
2754,1842205,5yuShbu70mtHXY0yLzCQLQ,9787,0.665,0.498,5,-8.185,1,0.0832,0.228,0.0,0.0757,0.127,81.967,179613,4,go flex,76.0,Stoney (Deluxe),2016-12-09,2
2755,1199944,5yVIlYEHZxQVLyInCdldoS,8105,0.376,0.695,0,-4.782,0,0.0933,0.135,0.0,0.11,0.302,169.533,209440,4,impossible,75.0,James Arthur (Deluxe),2013-11-04,3
2756,1140752,5Yx5PhdnwhNzLMBl34TZw4,7722,0.621,0.238,6,-10.18,1,0.028,0.925,1.22e-06,0.124,0.321,97.211,273573,4,both sides now,55.0,Easy,2019-02-15,1
2757,2170707,5YyFkwRi1Bxsvl0cJynWzn,10364,0.517,0.329,2,-10.699,1,0.033,0.785,1.91e-05,0.0823,0.148,119.863,251000,4,hitam putih,43.0,Lelaku,2018-09-05,2
2758,1768423,5yZvaUVyuXfSVUaMumFi6l,9541,0.319,0.846,6,-6.109,1,0.0796,0.0103,4.11e-05,0.475,0.0784,139.163,213019,4,runnin lose it all,67.0,Runnin' (Lose It All),2015-09-17,4
2759,761927,5Z5dYF7PNmRB100RJPFdcs,2254,0.268,0.29,4,-13.611,1,0.0454,0.904,0.429,0.695,0.191,100.011,282227,4,we are the world,8.0,Happy Music Box-a music box for peace-,2020-03-25,2
2760,62042,5zA8vzDGqPl2AzZkEYQGKh,1343,0.701,0.944,4,-2.986,1,0.0455,0.0755,0.0,0.601,0.792,128.993,197707,4,uptown girl,77.0,An Innocent Man,1983-08-08,11
2761,122350,5ZBeML7Lf3FMEVviTyvi8l,2269,0.482,0.849,2,-9.198,1,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,155227,4,twist and shout,73.0,Please Please Me (Remastered),1963-03-22,11
2762,1418189,5zDoSmh06F7kjXGIHFhQzh,7225,0.252,0.77,0,-7.925,1,0.0489,0.0924,2.97e-05,0.688,0.305,84.366,281093,4,love is a laserquest,49.0,Live at the Royal Albert Hall,2020-12-04,4
2763,847350,5ZdrNnYV5VZWds4WXKf8kf,5921,0.522,0.964,11,-2.645,0,0.095,0.00109,0.000389,0.0387,0.51,170.944,218627,4,ignorance,59.0,Brand New Eyes,2009-09-22,7
2764,270720,5ZdzNVOmCSp5HFLk0EgvJS,3249,0.469,0.955,10,-4.253,1,0.0432,0.000343,1.35e-06,0.548,0.462,143.853,193653,4,dirty little secret,64.0,Move Along,2005-01-01,7
2765,170455,5zH3lHnpBOXviap9ipE1oQ,2746,0.439,0.282,3,-11.068,1,0.085,0.834,0.0,0.123,0.319,92.275,347933,4,land locked blues,45.0,"I'm Wide Awake, It's Morning",2005-01-25,2
2766,32922,5zH710lFSLtkHbMkslLDjR,809,0.427,0.459,9,-12.442,0,0.0332,0.116,0.000103,0.132,0.383,129.878,293440,4,crazy on you,66.0,Dreamboat Annie,1975,6
2767,766862,5zi2Zz0wgNPmk6Czq8hZ24,5574,0.462,0.266,0,-22.21,1,0.0436,0.986,0.97,0.113,0.32,75.529,126341,4,frosty the snowman,11.0,All I Want is Christmas Piano,2019-10-25,2
2768,1087323,5ZLzl6T8JwqMTMdoE0nCbU,7380,0.642,0.628,7,-12.849,1,0.0358,0.334,8.29e-06,0.614,0.893,103.317,201867,4,friend of the devil,62.0,American Beauty,1970-06-01,10
2769,56285,5zmaypMaWb21FUGBxbw8hT,1220,0.339,0.625,1,-8.57,1,0.028,0.057,0.000102,0.229,0.334,104.68,249533,4,black balloon,59.0,Dizzy up the Girl,1998-09-11,6
2770,408619,5zMR44ZH4KVZj4FlhTj3SE,3780,0.404,0.556,4,-8.329,1,0.0326,0.359,4.93e-06,0.0964,0.34,159.256,326813,4,magbalik,62.0,Destination XYZ,2006-07-17,6
2771,44672,5ZpSUdy5wL5Hvwsqz6JCAt,1043,0.515,0.769,7,-5.696,1,0.031,0.0456,0.00436,0.0961,0.644,153.046,274245,4,passenger seat,64.0,Passenger Seat,2011-12-13,7
2772,204675,5ZqNz8GXWpkb95f7aVxTA0,3073,0.454,0.631,0,-4.733,1,0.0268,0.00233,0.0,0.177,0.313,87.888,244827,4,it ends tonight,55.0,Move Along,2005-01-01,3
2773,1687342,5zT5cMnMKoyruPj13TQXGx,9181,0.567,0.303,7,-12.481,0,0.0351,0.862,0.00563,0.104,0.252,124.949,273000,4,i found,73.0,5AM (Expanded Edition),2015-04-20,2
2774,2787730,5ZULALImTm80tzUbYQYM9d,10936,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,209438,4,dance monkey,72.0,The Kids Are Coming,2019-08-29,6
2775,1064076,5zyfzNnBzN7f7PVkJFnW2g,7266,0.507,0.304,0,-11.096,1,0.0278,0.845,1.03e-05,0.0741,0.195,112.371,239767,3,us against the world,55.0,Mylo Xyloto,2011-10-24,2
2776,1719677,5zYi7qCamxnub1bk2GFVeM,9304,0.389,0.488,0,-7.466,1,0.0301,0.0047,0.0,0.64,0.303,144.339,329222,4,o praise the name,53.0,OPEN HEAVEN / River Wild,2015-10-16,2
2777,204072,5zYPkU3zCbldWNcw6GGx9x,3061,0.5,0.612,4,-4.944,1,0.0332,0.0267,0.157,0.404,0.0668,124.992,238427,3,everything changes,40.0,Chapter V,2005-08-08,3
2778,14298,608xszaAxVh4m7NcKJiAbF,389,0.655,0.606,7,-10.385,1,0.0285,0.0603,0.0789,0.0757,0.765,110.061,291686,4,one of these nights,69.0,One of These Nights (2013 Remaster),1975,10
2779,906380,60a0Rd6pjrkxjPbaKzXjfq,2404,0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,216880,4,in the end,83.0,Hybrid Theory (Bonus Edition),2000-10-24,7
2780,15403,60bF2b61f7Q5Bt82QCBwvc,455,0.214,0.423,8,-9.454,0,0.0323,0.53,0.876,0.119,0.136,76.145,419773,4,brothers in arms,66.0,Brothers In Arms - 20th Anniversary Edition,1985-05-13,2
2781,15197,60ifqqPhbselSwXyGrGyMK,452,0.533,0.313,2,-13.007,0,0.0298,0.386,4.64e-06,0.0868,0.225,133.615,204880,4,soldier of fortune,57.0,Stormbringer (Remastered),1974-11,2
2782,991228,60IGhnH20N82dNxKnc8jDd,6693,0.715,0.584,8,-8.231,1,0.0296,0.432,1.41e-06,0.095,0.609,90.99,203173,4,knee deep,73.0,You Get What You Give,2010-09-20,6
2783,2683467,60iSKGrGazRzICtMjADNSM,10865,0.688,0.53,11,-5.507,1,0.0333,0.443,0.0,0.0995,0.162,106.958,205687,4,hold me while you wait,76.0,Divinely Uninspired To A Hellish Extent,2019-05-17,3
2784,1467756,60nZcImufyMA1MKQY3dcCH,8787,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,232720,4,happy,80.0,G I R L,2014-03-03,11
2785,36429,60QLLec3yKDwloXCyummPy,857,0.484,0.905,9,-3.506,1,0.0481,0.146,1.13e-06,0.24,0.486,125.414,220920,4,shes electric,60.0,(What's The Story) Morning Glory? (Deluxe Remastered Edition),1995,7
2786,584820,60WgiCIWJVXzaWWW0CoB3i,4550,0.407,0.754,4,-6.238,1,0.0436,0.492,0.0,0.168,0.429,75.209,231693,4,sa aking puso,45.0,Greatest Hits,2000,7
2787,1243649,60wwxj6Dd9NJlirf84wr2c,8180,0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0,271427,4,clarity,74.0,Clarity,2012-01-01,4
2788,688535,616cVydBdvTudiKpoWs0WY,5120,0.553,0.782,0,-4.935,1,0.0267,0.0146,0.0,0.123,0.531,95.855,222867,4,kristy are you doing okay,52.0,"Rise And Fall, Rage And Grace",2008-06-17,7
2789,770013,616eLDgYtO6K965UnM1VXF,5585,0.55,0.14,0,-20.822,1,0.0866,0.995,0.96,0.144,0.33,179.913,71750,3,winter wonderland,11.0,I Heard the Piano on Christmas Day,2019-10-28,5
2790,353379,61hmCqoIlTJjcVMMLhcH5n,3525,0.579,0.385,7,-7.885,1,0.0256,0.88,2.17e-06,0.164,0.145,103.779,259507,4,tonight i wanna cry,53.0,Be Here,2004-01-01,2
2791,604358,61UuPxxYUvacEH6SHIK3sU,4655,0.633,0.934,0,-3.594,1,0.0344,0.219,0.00021,0.0592,0.963,128.606,228667,4,brown sugar,66.0,Sticky Fingers (Remastered),1971-04-23,11
2792,43462,626wlz3bovvpH06PYht5R0,1007,0.361,0.259,2,-16.279,1,0.0306,0.835,0.303,0.612,0.137,72.759,472627,4,us and them,57.0,The Dark Side Of The Moon (2011 Remastered Version),1973-03-01,2
2793,1053578,62AuGbAkt8Ox2IrFFb8GKV,1460,0.529,0.127,11,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,203573,4,sweet caroline,77.0,Sweet Caroline,1969-06-06,5
2794,322671,62LJFaYihsdVrrkgUOJC05,3354,0.898,0.271,7,-12.238,1,0.091,0.0135,0.00138,0.0461,0.742,111.485,226240,4,kiss,72.0,Parade - Music from the Motion Picture Under the Cherry Moon,1986-03-31,9
2795,361328,62shNor7VDjzBx8SC9YTPm,3567,0.448,0.895,9,-4.265,1,0.0886,0.00413,0.0,0.0752,0.205,130.078,293733,4,forever,41.0,Holy Roar,2018-10-26,4
2796,1171909,62yJjFtgkhUrXktIoSjgP2,7881,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,186813,4,radioactive,76.0,Night Visions,2012-09-04,4
2797,63780,63CHa6rmamv9OsehkRD8oz,1397,0.58,0.498,1,-6.901,1,0.0277,0.198,0.0,0.132,0.111,116.271,206360,4,against all odds,73.0,The Singles (Expanded),2016-10-14,2
2798,32120,63OFKbMaZSDZ4wtesuuq6f,803,0.438,0.71,2,-12.412,1,0.0919,0.262,0.537,0.221,0.53,145.928,210373,4,born to be wild,72.0,Steppenwolf,1968,6
